FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.75115281,06abe8cf-3d13-3d42-7c38-2acd4c7e3464,POINT (-103.41725 31.55109),2019-09-29T19:48:00,338,303.6,0.39,0.36,3,day,,2019-09-29T23:11:29.416,2019-09-29T23:11:29.416
nasa_fire.75115280,6d6a1387-deb8-e736-8d90-fbdf81b74b93,POINT (-101.87265 31.7035),2019-09-29T19:48:00,339,301.4,0.39,0.36,2.7,day,,2019-09-29T23:11:29.408,2019-09-29T23:11:29.409
nasa_fire.75115276,e03b6512-18ec-39f9-2ddb-df593325e768,POINT (-101.76293 31.52699),2019-09-29T19:48:00,333.3,298.8,0.39,0.36,1.8,day,,2019-09-29T23:11:29.377,2019-09-29T23:11:29.377
nasa_fire.75115279,241105a1-7272-c7f1-fa95-532f42a3fcfd,POINT (-101.93542 31.68403),2019-09-29T19:48:00,331.5,300,0.39,0.36,1.5,day,,2019-09-29T23:11:29.401,2019-09-29T23:11:29.402
nasa_fire.75115274,fdfd1c55-7961-bea5-da6c-69a8ba66687c,POINT (-101.77309 31.36335),2019-09-29T19:48:00,336.3,300.9,0.39,0.36,3.2,day,,2019-09-29T23:11:29.362,2019-09-29T23:11:29.362
nasa_fire.75115287,4c4524d2-ea92-b4b2-b8a5-dca28de5d7ac,POINT (-101.93534 32.21219),2019-09-29T19:48:00,341.1,298.9,0.39,0.36,9.7,day,,2019-09-29T23:11:29.459,2019-09-29T23:11:29.459
nasa_fire.75115278,fd1c8bec-ce10-42a9-a172-49e4e9b5e1aa,POINT (-102.19353 31.64279),2019-09-29T19:48:00,346.1,299,0.38,0.36,6.5,day,,2019-09-29T23:11:29.393,2019-09-29T23:11:29.394
nasa_fire.75115275,45305ef6-1da0-1df8-861b-1b6d48d37f0b,POINT (-102.19041 31.44302),2019-09-29T19:48:00,338.8,302.6,0.38,0.36,3.6,day,,2019-09-29T23:11:29.37,2019-09-29T23:11:29.37
nasa_fire.75066585,97b6e54c-a022-a97e-2a11-08547368b176,POINT (-104.05866 31.83835),2019-09-29T08:30:00,315.9,292.2,0.4,0.37,0.9,night,,2019-09-29T13:06:22.106,2019-09-29T13:06:22.106
nasa_fire.75066589,4e3da01e-ef77-567e-fa2a-1681d71de495,POINT (-103.94706 31.73926),2019-09-29T08:30:00,302.5,292.2,0.4,0.37,0.4,night,,2019-09-29T13:06:22.142,2019-09-29T13:06:22.142
nasa_fire.75066590,feee186f-bebc-2155-d7cc-1681e03c89ce,POINT (-103.94518 31.73858),2019-09-29T08:30:00,305.7,292.5,0.4,0.37,0.5,night,,2019-09-29T13:06:22.151,2019-09-29T13:06:22.151
nasa_fire.75066604,87ac2031-4857-36f2-0d1d-781e494287c1,POINT (-104.15288 31.62516),2019-09-29T08:30:00,307.4,292.3,0.41,0.37,0.6,night,,2019-09-29T13:06:22.276,2019-09-29T13:06:22.277
nasa_fire.75066598,630b013e-3e80-1be3-b043-92222add025e,POINT (-103.85989 31.6433),2019-09-29T08:30:00,303,292,0.4,0.37,0.4,night,,2019-09-29T13:06:22.228,2019-09-29T13:06:22.229
nasa_fire.75066594,5bbc7eb9-6f5e-a17d-5b4f-ef6d1d7538c4,POINT (-101.77901 31.36535),2019-09-29T08:30:00,308.8,292.2,0.39,0.36,1.2,night,,2019-09-29T13:06:22.196,2019-09-29T13:06:22.196
nasa_fire.75066538,32f745df-1963-e0a7-7eeb-afbb7a824a04,POINT (-102.81608 33.00273),2019-09-29T08:30:00,301.1,290.4,0.39,0.36,0.3,night,,2019-09-29T13:06:21.716,2019-09-29T13:06:21.716
nasa_fire.75066537,4b6265b0-38d1-cd67-a9be-880f88195e13,POINT (-102.95917 33.16949),2019-09-29T08:30:00,301,289.8,0.39,0.36,0.4,night,,2019-09-29T13:06:21.707,2019-09-29T13:06:21.708
nasa_fire.75066579,04a7dc21-8032-fb83-4b1b-e331e22c9618,POINT (-104.004 32.00145),2019-09-29T08:30:00,327,292.2,0.4,0.37,1.6,night,,2019-09-29T13:06:22.059,2019-09-29T13:06:22.059
nasa_fire.75066580,e43e92c5-d97a-3552-25bd-f6301332c836,POINT (-104.01553 31.96482),2019-09-29T08:30:00,302.4,291.6,0.4,0.37,0.7,night,,2019-09-29T13:06:22.066,2019-09-29T13:06:22.067
nasa_fire.75066547,ba1393dd-b5bf-45be-0857-d34651ef4bfb,POINT (-102.11542 32.4258),2019-09-29T08:30:00,309.3,288,0.38,0.36,0.5,night,,2019-09-29T13:06:21.788,2019-09-29T13:06:21.788
nasa_fire.75066577,35594717-d2db-d2aa-a705-67e53f4dd23f,POINT (-104.35938 32.06493),2019-09-29T08:30:00,304.6,290.3,0.41,0.37,0.8,night,,2019-09-29T13:06:22.042,2019-09-29T13:06:22.043
nasa_fire.75066556,7f767ea1-b2a6-a7e9-ba51-e4f3206442b5,POINT (-100.68477 32.04869),2019-09-29T08:30:00,312.5,292.3,0.39,0.37,1,night,,2019-09-29T13:06:21.861,2019-09-29T13:06:21.862
nasa_fire.75066588,b39d96dd-3286-26df-f43c-87d0ed31c09f,POINT (-103.66334 31.73339),2019-09-29T08:30:00,310.7,290.8,0.4,0.37,0.7,night,,2019-09-29T13:06:22.132,2019-09-29T13:06:22.132
nasa_fire.75066587,d866dfdf-fb4f-77ba-457c-e35cfc98b864,POINT (-103.57107 31.7235),2019-09-29T08:30:00,329.4,291.7,0.4,0.37,3,night,,2019-09-29T13:06:22.123,2019-09-29T13:06:22.123
nasa_fire.75066607,8be078e0-cf1d-25b9-c27f-c141e0a07c36,POINT (-103.22285 31.33086),2019-09-29T08:30:00,298.3,272,0.39,0.36,0.4,night,,2019-09-29T13:06:22.302,2019-09-29T13:06:22.302
nasa_fire.75066581,1841bfe5-ad28-af7e-d586-9a081684b662,POINT (-101.90809 31.65019),2019-09-29T08:30:00,304.3,286.8,0.38,0.36,1,night,,2019-09-29T13:06:22.074,2019-09-29T13:06:22.074
nasa_fire.75066576,0f2b364d-7d71-95b7-58f5-c25c7208ac85,POINT (-101.87173 31.7023),2019-09-29T08:30:00,309.1,285.7,0.38,0.36,0.8,night,,2019-09-29T13:06:22.034,2019-09-29T13:06:22.034
nasa_fire.75066593,6d2b01b5-9139-ecbf-7714-2d4cf409eb4e,POINT (-103.86426 31.70964),2019-09-29T08:30:00,312.7,291.6,0.4,0.37,1.8,night,,2019-09-29T13:06:22.18,2019-09-29T13:06:22.18
nasa_fire.75066584,58d311cb-0496-7b3f-2cc1-1e5ef73929e9,POINT (-101.76356 31.52553),2019-09-29T08:30:00,306.8,292.1,0.39,0.36,1,night,,2019-09-29T13:06:22.098,2019-09-29T13:06:22.098
nasa_fire.75066555,5697e7bb-d89a-5d16-f873-e6419d93b3c5,POINT (-104.46748 32.62282),2019-09-29T08:30:00,305.7,291.5,0.42,0.38,0.6,night,,2019-09-29T13:06:21.853,2019-09-29T13:06:21.854
nasa_fire.75066554,54f3a427-0ca2-3911-2925-cd299f909e9a,POINT (-104.45978 32.63945),2019-09-29T08:30:00,304.8,291.5,0.42,0.38,0.6,night,,2019-09-29T13:06:21.846,2019-09-29T13:06:21.846
nasa_fire.75066595,be714fa8-0366-3208-fc5a-5f6f733d5843,POINT (-101.77972 31.36205),2019-09-29T08:30:00,325.2,291.5,0.39,0.36,1.9,night,,2019-09-29T13:06:22.205,2019-09-29T13:06:22.205
nasa_fire.75066597,5e58b167-db8a-1efb-5b77-fc0b7ea192d2,POINT (-103.95543 31.6638),2019-09-29T08:30:00,307.2,291.7,0.4,0.37,0.4,night,,2019-09-29T13:06:22.221,2019-09-29T13:06:22.221
nasa_fire.75066599,da442d95-f9e9-dd7d-e5bf-63d029e85744,POINT (-104.01739 31.62675),2019-09-29T08:30:00,328.8,293.4,0.4,0.37,1.9,night,,2019-09-29T13:06:22.236,2019-09-29T13:06:22.237
nasa_fire.75066600,12c9ad53-2c2e-40c8-3a45-6cfd83499e02,POINT (-104.01804 31.62337),2019-09-29T08:30:00,315.2,292.6,0.4,0.37,1.9,night,,2019-09-29T13:06:22.244,2019-09-29T13:06:22.244
nasa_fire.75066601,6d03a1cc-031a-7008-81c7-c91e244b494f,POINT (-103.97706 31.61057),2019-09-29T08:30:00,305.6,292,0.4,0.37,0.6,night,,2019-09-29T13:06:22.252,2019-09-29T13:06:22.252
nasa_fire.75066559,508e32aa-578d-eb61-cafc-6d367b284c4b,POINT (-104.202 32.33559),2019-09-29T08:30:00,302.8,291.6,0.41,0.37,0.6,night,,2019-09-29T13:06:21.892,2019-09-29T13:06:21.892
nasa_fire.75066560,d2869e2a-bfdd-a0a8-c732-c9daa982782c,POINT (-104.20265 32.33219),2019-09-29T08:30:00,302.6,291.7,0.41,0.37,0.5,night,,2019-09-29T13:06:21.9,2019-09-29T13:06:21.9
nasa_fire.75066613,9da5ede6-373f-6a86-93ed-2f40df1a4e4c,POINT (-103.96059 31.29457),2019-09-29T08:30:00,301.9,291.9,0.4,0.37,0.6,night,,2019-09-29T13:06:22.353,2019-09-29T13:06:22.353
nasa_fire.75066606,9f524d48-1819-2998-37b4-ce3f6a6cf464,POINT (-104.06885 31.58547),2019-09-29T08:30:00,302.4,290.7,0.4,0.37,0.3,night,,2019-09-29T13:06:22.294,2019-09-29T13:06:22.294
nasa_fire.75066605,473d37f1-5ada-7b26-2142-5b4b7a6130fb,POINT (-104.0682 31.58885),2019-09-29T08:30:00,324.8,289.2,0.4,0.37,0.8,night,,2019-09-29T13:06:22.285,2019-09-29T13:06:22.285
nasa_fire.75066591,c3235719-702d-4a06-8e09-c560d0e717ff,POINT (-104.37105 31.78502),2019-09-29T08:30:00,301.7,289.8,0.41,0.37,0.4,night,,2019-09-29T13:06:22.16,2019-09-29T13:06:22.16
nasa_fire.75066582,032fb565-762b-a5dc-396f-0c0d62e79f92,POINT (-101.90782 31.64734),2019-09-29T08:30:00,311.2,287.9,0.38,0.36,1.3,night,,2019-09-29T13:06:22.082,2019-09-29T13:06:22.082
nasa_fire.75066535,59ebed5e-3ec8-67d1-a67e-df9636290b18,POINT (-102.55795 33.46251),2019-09-29T08:30:00,310.7,290.8,0.39,0.36,0.7,night,,2019-09-29T13:06:21.69,2019-09-29T13:06:21.691
nasa_fire.75066561,23efa33e-32ce-beaf-d2fa-ee65d0c88f7c,POINT (-103.60039 32.20848),2019-09-29T08:30:00,320.3,291.1,0.4,0.37,1.3,night,,2019-09-29T13:06:21.908,2019-09-29T13:06:21.908
nasa_fire.75066568,dab5e247-5504-f5de-9de5-a151b0c7ee68,POINT (-104.01485 32.19109),2019-09-29T08:30:00,304.5,290.4,0.41,0.37,0.6,night,,2019-09-29T13:06:21.968,2019-09-29T13:06:21.968
nasa_fire.75066562,f0f0d6d7-8f6e-a329-4c19-aeb011934f10,POINT (-103.70775 32.21358),2019-09-29T08:30:00,309.7,290.7,0.4,0.37,0.4,night,,2019-09-29T13:06:21.917,2019-09-29T13:06:21.918
nasa_fire.75066592,8f3b1e7e-fec1-819b-82ec-61a87df5659e,POINT (-103.86005 31.70903),2019-09-29T08:30:00,321.7,292,0.4,0.37,1.4,night,,2019-09-29T13:06:22.17,2019-09-29T13:06:22.171
nasa_fire.75066586,b0148382-b6a7-ace4-0a02-b12c4615a6e4,POINT (-103.8988 31.80864),2019-09-29T08:30:00,305.8,292,0.4,0.37,1.1,night,,2019-09-29T13:06:22.115,2019-09-29T13:06:22.115
nasa_fire.75066557,021f7c42-6395-8b6c-5f32-c47c1eefab80,POINT (-101.93427 32.2109),2019-09-29T08:30:00,319.3,291.2,0.38,0.36,1.7,night,,2019-09-29T13:06:21.872,2019-09-29T13:06:21.872
nasa_fire.75066569,8331903e-3b80-9dbd-b63a-90d1f7fb6f03,POINT (-103.28808 32.07718),2019-09-29T08:30:00,302,287.5,0.39,0.36,0.6,night,,2019-09-29T13:06:21.976,2019-09-29T13:06:21.976
nasa_fire.75066602,b6b023c9-7535-0b8e-b2ac-fb11282ff495,POINT (-101.33714 31.20188),2019-09-29T08:30:00,310,291.4,0.39,0.36,1.5,night,,2019-09-29T13:06:22.26,2019-09-29T13:06:22.26
nasa_fire.75066558,c906d2f4-0ddc-7456-fb1d-209e4cb5bd8f,POINT (-104.20133 32.339),2019-09-29T08:30:00,309.7,292.1,0.41,0.37,0.6,night,,2019-09-29T13:06:21.881,2019-09-29T13:06:21.882
nasa_fire.75050190,b168fcad-e8bd-2e2f-603b-092e25d7584c,POINT (-103.57269 31.72229),2019-09-28T20:12:00,338.6,306.4,0.46,0.39,4.2,day,,2019-09-29T01:07:59.313,2019-09-29T01:07:59.313
nasa_fire.75050193,adeeacea-8d2b-788d-b1be-92ff5df9bba9,POINT (-104.0009 32.00273),2019-09-28T20:12:00,335.1,301.8,0.44,0.39,1.9,day,,2019-09-29T01:07:59.341,2019-09-29T01:07:59.341
nasa_fire.75050192,6fd0eb7e-bfdd-6f19-ed33-156c7fc419f1,POINT (-101.93299 32.21181),2019-09-28T20:12:00,336.9,295.5,0.55,0.43,12.5,day,,2019-09-29T01:07:59.332,2019-09-29T01:07:59.332
nasa_fire.75050188,5fc95660-0627-905a-3115-fdcf72b61068,POINT (-101.77385 31.36537),2019-09-28T20:12:00,335.9,300.3,0.55,0.43,3.9,day,,2019-09-29T01:07:59.289,2019-09-29T01:07:59.289
nasa_fire.75050205,ee5b7bff-06f6-fbb6-272f-848b942d7c53,POINT (-104.04498 32.81175),2019-09-28T20:12:00,336.8,299.3,0.45,0.39,4.8,day,,2019-09-29T01:07:59.432,2019-09-29T01:07:59.432
nasa_fire.75050189,935671f7-e3d5-b66d-5038-910e5b0c2fa7,POINT (-103.60861 31.2351),2019-09-28T20:12:00,338.9,306.5,0.45,0.39,1.4,day,,2019-09-29T01:07:59.301,2019-09-29T01:07:59.301
nasa_fire.75050204,3c33fe1f-18e1-0bbc-8858-7ce6d15e9425,POINT (-104.44381 32.71799),2019-09-28T20:12:00,338.6,304.2,0.44,0.38,2.5,day,,2019-09-29T01:07:59.423,2019-09-29T01:07:59.423
nasa_fire.75050191,0447ad3c-cce9-2790-6930-7ee546d2765b,POINT (-103.8643 31.71191),2019-09-28T20:12:00,336,303,0.45,0.39,2.1,day,,2019-09-29T01:07:59.324,2019-09-29T01:07:59.324
nasa_fire.75003747,d5ab7128-03bd-c8af-9883-848434a9e38c,POINT (-103.02598 31.40818),2019-09-28T08:54:00,309.6,291.9,0.48,0.4,1.7,night,,2019-09-28T15:08:27.268,2019-09-28T15:08:27.268
nasa_fire.75003692,1b10d3e3-bc65-b243-ee5e-86512c1bafc4,POINT (-100.6823 32.04608),2019-09-28T08:54:00,304.7,292.3,0.4,0.44,1.1,night,,2019-09-28T15:08:26.878,2019-09-28T15:08:26.878
nasa_fire.75003728,9c8ced48-9cd0-1d99-833a-162bbd77189b,POINT (-102.18792 31.4409),2019-09-28T08:54:00,317.3,293.6,0.52,0.41,1.5,night,,2019-09-28T15:08:27.138,2019-09-28T15:08:27.138
nasa_fire.75003691,5e61b856-b506-faf7-3ad1-a3c26fa54866,POINT (-100.68649 32.04696),2019-09-28T08:54:00,326.1,292.8,0.4,0.44,2,night,,2019-09-28T15:08:26.871,2019-09-28T15:08:26.871
nasa_fire.75003701,d3813207-774a-e5d8-9cc1-1f781586f655,POINT (-104.53101 32.61387),2019-09-28T08:54:00,301.3,287.6,0.41,0.37,0.4,night,,2019-09-28T15:08:26.943,2019-09-28T15:08:26.943
nasa_fire.75003700,ba32143f-89bd-f486-121f-ca76505b6148,POINT (-104.46625 32.62023),2019-09-28T08:54:00,301.4,288,0.41,0.37,0.4,night,,2019-09-28T15:08:26.936,2019-09-28T15:08:26.936
nasa_fire.75003698,c594b2c6-343a-e0ce-d2ca-90b986da4264,POINT (-104.47591 32.636),2019-09-28T08:54:00,298.4,287.8,0.41,0.37,0.3,night,,2019-09-28T15:08:26.921,2019-09-28T15:08:26.921
nasa_fire.75003696,3adf9f4f-c104-6903-8b63-58d94cfc04d1,POINT (-104.45688 32.63975),2019-09-28T08:54:00,306.2,288,0.41,0.37,0.5,night,,2019-09-28T15:08:26.906,2019-09-28T15:08:26.907
nasa_fire.75003731,b5e2371a-af7c-1335-85e5-ce31c4290ad9,POINT (-101.41093 31.26732),2019-09-28T08:54:00,303.2,292.8,0.57,0.43,0.8,night,,2019-09-28T15:08:27.158,2019-09-28T15:08:27.159
nasa_fire.75003735,7502bedc-8dcc-6cea-fa98-a3122c4db8d4,POINT (-101.33452 31.20211),2019-09-28T08:54:00,305.1,292,0.38,0.43,1.1,night,,2019-09-28T15:08:27.186,2019-09-28T15:08:27.187
nasa_fire.75003718,f4c80579-f687-5665-3045-5773547d4ce9,POINT (-101.88933 31.70285),2019-09-28T08:54:00,305.2,293.1,0.53,0.42,0.8,night,,2019-09-28T15:08:27.061,2019-09-28T15:08:27.061
nasa_fire.75003716,a24b5f2c-d5c4-b44d-a37e-d25cce4e3fe0,POINT (-101.87174 31.7034),2019-09-28T08:54:00,313.2,292.6,0.53,0.42,1.3,night,,2019-09-28T15:08:27.048,2019-09-28T15:08:27.048
nasa_fire.75003714,5104e7e4-77b1-28d2-465c-69e2daa6522e,POINT (-104.01397 32.15258),2019-09-28T08:54:00,297.4,279.7,0.43,0.38,1.1,night,,2019-09-28T15:08:27.034,2019-09-28T15:08:27.034
nasa_fire.75003708,b904f912-7785-abbb-fa13-a758a0fa9173,POINT (-104.20303 32.33825),2019-09-28T08:54:00,303.3,287.2,0.42,0.38,0.8,night,,2019-09-28T15:08:26.991,2019-09-28T15:08:26.991
nasa_fire.75003709,9bdf8b1e-ee43-25de-a182-0b5416381766,POINT (-104.19944 32.33405),2019-09-28T08:54:00,310.4,288.4,0.42,0.38,0.8,night,,2019-09-28T15:08:26.998,2019-09-28T15:08:26.998
nasa_fire.75003727,5d058b6c-eef2-d66c-1ba8-8885789025a6,POINT (-101.77933 31.36512),2019-09-28T08:54:00,316.9,294.1,0.54,0.42,1.8,night,,2019-09-28T15:08:27.131,2019-09-28T15:08:27.131
nasa_fire.75003729,54687da4-30a5-a47a-72aa-81fa60b671ce,POINT (-101.78037 31.36129),2019-09-28T08:54:00,306.8,293,0.54,0.42,1.3,night,,2019-09-28T15:08:27.145,2019-09-28T15:08:27.145
nasa_fire.75003690,cb625a42-3e75-4030-6ce8-d8f7e7b0b9f0,POINT (-101.54649 32.40623),2019-09-28T08:54:00,315.9,292.1,0.54,0.42,1.5,night,,2019-09-28T15:08:26.862,2019-09-28T15:08:26.863
nasa_fire.75003759,7a479e94-3bec-5c06-8ac3-735d360bcc6f,POINT (-103.60492 31.23331),2019-09-28T08:54:00,319.9,291.5,0.45,0.39,1.5,night,,2019-09-28T15:08:27.352,2019-09-28T15:08:27.352
nasa_fire.75003740,5c0e5d0c-b2e1-cc3a-51cf-ba3456b63aad,POINT (-103.4141 31.55161),2019-09-28T08:54:00,297.5,275.9,0.46,0.39,0.7,night,,2019-09-28T15:08:27.22,2019-09-28T15:08:27.221
nasa_fire.75003693,a51659d1-3f8f-3f07-c2b4-2d0d3ff784a0,POINT (-103.89361 32.65376),2019-09-28T08:54:00,300.8,287.7,0.43,0.38,0.5,night,,2019-09-28T15:08:26.884,2019-09-28T15:08:26.885
nasa_fire.75003694,076e5e3c-7d2f-50fb-4feb-5cbaaa045889,POINT (-104.18777 32.64872),2019-09-28T08:54:00,298.7,287.6,0.42,0.38,0.3,night,,2019-09-28T15:08:26.892,2019-09-28T15:08:26.892
nasa_fire.75003697,6a6e2d79-b619-d572-176c-cea317902231,POINT (-104.1059 32.57845),2019-09-28T08:54:00,298.3,287.8,0.42,0.38,0.4,night,,2019-09-28T15:08:26.914,2019-09-28T15:08:26.914
nasa_fire.75003712,d9e4a1a2-4e8a-16a6-baa7-cdcf3135c383,POINT (-101.74651 31.79257),2019-09-28T08:54:00,318.8,293.2,0.54,0.42,1.8,night,,2019-09-28T15:08:27.02,2019-09-28T15:08:27.02
nasa_fire.75003763,8fc3daeb-f4f0-6405-8ef9-1879a4e036f9,POINT (-103.5849 31.01479),2019-09-28T08:54:00,300.4,289.8,0.46,0.39,0.5,night,,2019-09-28T15:08:27.379,2019-09-28T15:08:27.379
nasa_fire.75003762,3f6c2a0d-9e6a-b4dc-b1f7-59d13f8bc742,POINT (-103.52624 31.08322),2019-09-28T08:54:00,306.6,290.4,0.46,0.39,0.7,night,,2019-09-28T15:08:27.372,2019-09-28T15:08:27.372
nasa_fire.75003761,ec477e17-d45d-fcc9-c9ab-76da301fa7f7,POINT (-103.63875 31.18547),2019-09-28T08:54:00,304.6,290.8,0.45,0.39,0.7,night,,2019-09-28T15:08:27.366,2019-09-28T15:08:27.366
nasa_fire.75003760,01ce139f-435b-d9ae-36f1-b9a4fba021f1,POINT (-103.63934 31.21381),2019-09-28T08:54:00,301.7,290.2,0.45,0.39,0.8,night,,2019-09-28T15:08:27.359,2019-09-28T15:08:27.359
nasa_fire.75003721,f108b6f4-d9d5-45ed-b53d-0091a24ecc86,POINT (-102.47248 31.75005),2019-09-28T08:54:00,302.8,291.9,0.5,0.41,0.4,night,,2019-09-28T15:08:27.088,2019-09-28T15:08:27.088
nasa_fire.75003719,fad8f546-903b-a0d4-99a1-54625cc9cf2b,POINT (-101.93501 31.68394),2019-09-28T08:54:00,309.3,292.9,0.53,0.42,0.9,night,,2019-09-28T15:08:27.068,2019-09-28T15:08:27.068
nasa_fire.75003720,6fc372af-be0a-caa4-ab17-a79acec8447b,POINT (-101.94357 31.67368),2019-09-28T08:54:00,306.4,292.6,0.53,0.42,1.7,night,,2019-09-28T15:08:27.075,2019-09-28T15:08:27.075
nasa_fire.75003746,5ea0c96d-75ed-7524-9c9d-a1986d9c4a6b,POINT (-103.02463 31.40725),2019-09-28T08:54:00,315.2,292.8,0.48,0.4,2.1,night,,2019-09-28T15:08:27.262,2019-09-28T15:08:27.262
nasa_fire.75003752,fb422dbd-de5a-ec90-089e-decc9d326575,POINT (-103.22031 31.33155),2019-09-28T08:54:00,327.4,292.9,0.47,0.4,2.2,night,,2019-09-28T15:08:27.303,2019-09-28T15:08:27.304
nasa_fire.75003753,1d401203-d824-ae31-5260-20d9cef6f3d5,POINT (-103.21825 31.33054),2019-09-28T08:54:00,317.2,292.5,0.47,0.4,1.2,night,,2019-09-28T15:08:27.311,2019-09-28T15:08:27.311
nasa_fire.75003724,9af911e5-89cb-926a-83aa-7b3a4a740ae6,POINT (-104.3604 32.06404),2019-09-28T08:54:00,304.7,286.9,0.42,0.38,0.6,night,,2019-09-28T15:08:27.109,2019-09-28T15:08:27.109
nasa_fire.75003722,98e2db25-4337-108b-dbe6-40a906c7587b,POINT (-101.6743 31.58366),2019-09-28T08:54:00,312.1,292.6,0.54,0.42,1.2,night,,2019-09-28T15:08:27.095,2019-09-28T15:08:27.095
nasa_fire.75003723,a56b5f84-555a-f77a-d30f-f1a8e06f7be8,POINT (-101.67508 31.58379),2019-09-28T08:54:00,306.4,292.4,0.55,0.42,1,night,,2019-09-28T15:08:27.102,2019-09-28T15:08:27.102
nasa_fire.75003726,a7deb019-3b50-ea9d-07a7-afb43b1cbf17,POINT (-101.76267 31.52442),2019-09-28T08:54:00,317.8,293.1,0.54,0.42,1.8,night,,2019-09-28T15:08:27.124,2019-09-28T15:08:27.124
nasa_fire.75003730,6f4829a1-7d99-786b-06f7-c8e8242871ad,POINT (-104.01531 31.77035),2019-09-28T08:54:00,296.5,278.5,0.43,0.38,1.3,night,,2019-09-28T15:08:27.152,2019-09-28T15:08:27.152
nasa_fire.75003741,bd6288a5-d178-bd7f-6e84-2fae5c1428fe,POINT (-103.1455 31.49803),2019-09-28T08:54:00,310.7,289.3,0.47,0.4,0.7,night,,2019-09-28T15:08:27.227,2019-09-28T15:08:27.227
nasa_fire.75003711,619d98b2-c171-eb5f-c2f4-b11077e00296,POINT (-103.70843 32.21328),2019-09-28T08:54:00,309.4,287.4,0.44,0.38,1.2,night,,2019-09-28T15:08:27.013,2019-09-28T15:08:27.013
nasa_fire.74989883,d8a288d0-ddee-6dca-6f6b-96d57964232d,POINT (-100.81113 30.14458),2019-09-27T20:30:00,335.1,294.3,0.38,0.59,2.1,day,,2019-09-28T01:02:14.421,2019-09-28T01:02:14.422
nasa_fire.74989888,b5e2dd3e-bfcc-176a-08db-15ab494cf995,POINT (-101.77898 31.3666),2019-09-27T20:30:00,343.7,302.4,0.34,0.56,4.5,day,,2019-09-28T01:02:14.458,2019-09-28T01:02:14.458
nasa_fire.74989893,ff2dfdf2-4e2d-5463-d10a-c8c695b5b4ac,POINT (-101.74773 31.7955),2019-09-27T20:30:00,337.7,305.1,0.35,0.56,1.8,day,,2019-09-28T01:02:14.495,2019-09-28T01:02:14.495
nasa_fire.74989895,2f144a56-2346-8583-4cc2-230223473c6a,POINT (-102.35775 31.79617),2019-09-27T20:30:00,336.5,303.7,0.32,0.55,1,day,,2019-09-28T01:02:14.51,2019-09-28T01:02:14.51
nasa_fire.74989891,ff56e018-24a5-be4d-232e-6b3ebb4b8125,POINT (-101.9372 31.68662),2019-09-27T20:30:00,336.7,303.6,0.34,0.56,1.1,day,,2019-09-28T01:02:14.48,2019-09-28T01:02:14.48
nasa_fire.74989890,5f00c389-b9c0-31f8-d0ca-be4f1badd27a,POINT (-102.19093 31.44116),2019-09-27T20:30:00,345.5,305.3,0.32,0.55,2.5,day,,2019-09-28T01:02:14.472,2019-09-28T01:02:14.472
nasa_fire.74989898,4dfcb622-579e-9cf2-5e97-f38be0328098,POINT (-104.00376 32.0008),2019-09-27T20:30:00,337.7,306.8,0.51,0.5,2.1,day,,2019-09-28T01:02:14.532,2019-09-28T01:02:14.533
nasa_fire.74989897,8f41a7e0-5308-5227-0cc5-35bb32f449cf,POINT (-104.00167 32.0014),2019-09-27T20:30:00,335.4,306.7,0.51,0.5,2.9,day,,2019-09-28T01:02:14.525,2019-09-28T01:02:14.526
nasa_fire.74989886,2e3e9a94-9dc5-c7a4-8805-24cac414f55d,POINT (-100.81149 30.15111),2019-09-27T20:30:00,352.2,297.2,0.38,0.59,4.6,day,,2019-09-28T01:02:14.444,2019-09-28T01:02:14.444
nasa_fire.74989892,746fc5c4-9624-2fd6-0dc8-ca204ab6f8dd,POINT (-101.87266 31.70188),2019-09-27T20:30:00,343.2,305.6,0.34,0.56,3.3,day,,2019-09-28T01:02:14.487,2019-09-28T01:02:14.487
nasa_fire.74989884,dbb269e5-690c-f9e0-35bf-1018b9470c08,POINT (-100.81156 30.15004),2019-09-27T20:30:00,352.6,297.9,0.38,0.59,6.6,day,,2019-09-28T01:02:14.429,2019-09-28T01:02:14.43
nasa_fire.74989885,51f78eb5-b587-310f-6d84-791c80a9a25d,POINT (-100.81107 30.14565),2019-09-27T20:30:00,335.2,294.1,0.38,0.59,4.6,day,,2019-09-28T01:02:14.437,2019-09-28T01:02:14.437
nasa_fire.74989887,91f05dd2-1be9-ec0b-393a-195568415ffe,POINT (-104.42216 31.08838),2019-09-27T20:30:00,340.1,306.7,0.48,0.48,3.3,day,,2019-09-28T01:02:14.451,2019-09-28T01:02:14.451
nasa_fire.74989889,a987476d-32b7-518c-8842-780a89a451c5,POINT (-103.22222 31.33444),2019-09-27T20:30:00,335.1,308.3,0.56,0.52,2.3,day,,2019-09-28T01:02:14.465,2019-09-28T01:02:14.465
nasa_fire.74989894,39ca6d7a-c935-9367-c1ff-bfc9b1931a4c,POINT (-104.01738 31.62617),2019-09-27T20:30:00,344.9,309.7,0.51,0.49,2.9,day,,2019-09-28T01:02:14.503,2019-09-28T01:02:14.503
nasa_fire.74989899,059e9850-8a8a-75b8-9ca2-4aecbfef05f5,POINT (-101.54772 32.4054),2019-09-27T20:30:00,336,305.4,0.36,0.57,1.4,day,,2019-09-28T01:02:14.54,2019-09-28T01:02:14.54
