FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.166931734,577d0744-4a84-3552-ddb1-e9917649c18d,POINT (22.32227 27.98585),2022-02-27T23:11:00,338.64,280.46,0.78,0.78,9.11,night,nominal,2022-02-28T05:58:52.238,2022-02-28T05:58:52.238
nasa_fire.166931735,0b7b38a4-5d67-f047-8c81-73eabc572437,POINT (22.31774 27.98594),2022-02-27T23:11:00,367,282.19,0.78,0.78,13.89,night,high,2022-02-28T05:58:52.246,2022-02-28T05:58:52.246
nasa_fire.166931746,05881ee8-6c2c-e82d-f84a-a6bc0d8292dd,POINT (22.48053 27.64696),2022-02-27T23:11:00,326.98,280.24,0.76,0.77,6.67,night,nominal,2022-02-28T05:58:52.329,2022-02-28T05:58:52.329
nasa_fire.166929980,e0341b83-0999-d713-4b97-2470ac8f1d9e,POINT (-103.23245 31.80633),2022-02-27T20:55:00,344.18,300.82,0.67,0.73,4.99,day,nominal,2022-02-28T05:58:37.019,2022-02-28T05:58:37.019
nasa_fire.166929982,0ba3c18b-0b6a-a760-a8c7-2c88a8a1576d,POINT (-102.99494 32.65336),2022-02-27T20:55:00,347.21,298.57,0.7,0.75,14.6,day,nominal,2022-02-28T05:58:37.04,2022-02-28T05:58:37.04
nasa_fire.166929983,3005ba8e-117c-a0af-c042-b1c8da51f8f7,POINT (-103.00275 32.65311),2022-02-27T20:55:00,345.3,299.34,0.7,0.75,9.91,day,nominal,2022-02-28T05:58:37.05,2022-02-28T05:58:37.05
nasa_fire.166922602,e882b1f7-eac4-a7d7-ca79-ce9eb69e2ae8,POINT (-100.33765 31.01691),2022-02-27T19:17:00,338.75,299.05,0.49,0.48,3.76,day,nominal,2022-02-28T00:02:27.444,2022-02-28T00:02:27.445
nasa_fire.166922620,f92b700b-fff8-ce41-ab29-9dd86b63a0e4,POINT (-101.93454 32.20994),2022-02-27T19:17:00,341.97,299.1,0.56,0.52,4.16,day,nominal,2022-02-28T00:02:27.644,2022-02-28T00:02:27.644
nasa_fire.166891264,2afba29f-f705-f2bb-0edb-95cc389c3737,POINT (20.78547 29.0556),2022-02-27T12:27:00,357.63,304.71,0.43,0.62,5.76,day,nominal,2022-02-27T18:02:47.154,2022-02-27T18:02:47.154
nasa_fire.166891268,b37eeb16-a8d1-395e-bb68-a8e2d1a89253,POINT (20.78777 29.03924),2022-02-27T12:27:00,352.63,305.79,0.43,0.62,6.21,day,nominal,2022-02-27T18:02:47.198,2022-02-27T18:02:47.199
nasa_fire.166891269,96e883cc-a93e-df2a-f64f-9cacd3f75107,POINT (21.53001 29.18853),2022-02-27T12:27:00,337.22,303.73,0.48,0.64,1.54,day,nominal,2022-02-27T18:02:47.215,2022-02-27T18:02:47.215
nasa_fire.166891270,0732ae0f-4683-0ce8-18fc-df4393aaf3b6,POINT (21.42937 29.18791),2022-02-27T12:27:00,338.99,305.93,0.47,0.64,1.57,day,nominal,2022-02-27T18:02:47.229,2022-02-27T18:02:47.229
nasa_fire.166891271,40e1cb49-46b0-4521-b175-939fd24a9501,POINT (21.64568 29.21435),2022-02-27T12:27:00,341.38,301.42,0.48,0.65,2.88,day,nominal,2022-02-27T18:02:47.24,2022-02-27T18:02:47.24
nasa_fire.166891272,01fc2b46-7688-6373-c690-11a1414ffa76,POINT (21.43214 29.18977),2022-02-27T12:27:00,342.25,304.65,0.47,0.64,3.03,day,nominal,2022-02-27T18:02:47.253,2022-02-27T18:02:47.253
nasa_fire.166891273,b5f81006-6206-cc68-b4a4-fbcb8e901317,POINT (21.42717 29.18947),2022-02-27T12:27:00,341.57,304.09,0.47,0.64,3.03,day,nominal,2022-02-27T18:02:47.265,2022-02-27T18:02:47.265
nasa_fire.166891274,ab7d6087-8c12-bc93-54ae-54b3b79fd852,POINT (21.54869 29.25131),2022-02-27T12:27:00,335.27,303.71,0.48,0.65,1.29,day,nominal,2022-02-27T18:02:47.276,2022-02-27T18:02:47.277
nasa_fire.166891276,84c6c5c2-6ee5-4c66-a6eb-8be702c22cdb,POINT (19.06083 29.07251),2022-02-27T12:27:00,355.6,306.8,0.34,0.56,3.66,day,nominal,2022-02-27T18:02:47.3,2022-02-27T18:02:47.3
nasa_fire.166891277,434931ef-89c5-53d4-e650-f51043a9eac1,POINT (17.46761 28.9765),2022-02-27T12:27:00,341.58,303.98,0.54,0.51,2.07,day,nominal,2022-02-27T18:02:47.313,2022-02-27T18:02:47.313
nasa_fire.166891279,d977cce9-b291-1ef8-f368-4097cbcebeb4,POINT (19.69675 29.22787),2022-02-27T12:27:00,352.08,305.86,0.37,0.58,12.24,day,nominal,2022-02-27T18:02:47.338,2022-02-27T18:02:47.338
nasa_fire.166891280,5d5f549b-c639-2918-d3a1-a6570bfece68,POINT (19.70067 29.22818),2022-02-27T12:27:00,356.63,304.45,0.37,0.58,13.52,day,low,2022-02-27T18:02:47.35,2022-02-27T18:02:47.35
nasa_fire.166891281,668e512d-e86f-81cf-d15b-a5a19549557c,POINT (19.70019 29.23359),2022-02-27T12:27:00,344.67,298.79,0.37,0.58,8.12,day,nominal,2022-02-27T18:02:47.361,2022-02-27T18:02:47.361
nasa_fire.166891282,9bab3c74-015a-c51d-56de-86113e00e80c,POINT (19.69626 29.23329),2022-02-27T12:27:00,357.25,301.69,0.37,0.58,8,day,low,2022-02-27T18:02:47.372,2022-02-27T18:02:47.372
nasa_fire.166891286,f2346a17-edec-9fed-29c9-46003c6d172d,POINT (9.7861 28.63146),2022-02-27T12:27:00,343.9,307.09,0.38,0.36,2.93,day,nominal,2022-02-27T18:02:47.423,2022-02-27T18:02:47.423
nasa_fire.166891287,70e12f41-c42d-100f-901a-0ffa535d46ec,POINT (9.78547 28.63477),2022-02-27T12:27:00,340.65,306.6,0.38,0.36,2.93,day,nominal,2022-02-27T18:02:47.435,2022-02-27T18:02:47.435
nasa_fire.166891288,13a19e11-c370-5950-9fa9-b7b926dbce2f,POINT (9.79029 28.73708),2022-02-27T12:27:00,347.16,306.59,0.38,0.36,13.59,day,nominal,2022-02-27T18:02:47.446,2022-02-27T18:02:47.446
nasa_fire.166891291,e3e9417b-6f59-91ee-b51f-e8c040693639,POINT (9.74851 28.91361),2022-02-27T12:27:00,347.33,306.02,0.38,0.36,5.64,day,nominal,2022-02-27T18:02:47.481,2022-02-27T18:02:47.481
nasa_fire.166891293,a795a153-0e8d-8746-b3bc-307fdf4d077a,POINT (19.61404 30.40173),2022-02-27T12:27:00,367,297.97,0.38,0.58,12.96,day,high,2022-02-27T18:02:47.503,2022-02-27T18:02:47.504
nasa_fire.166891294,a1c8fd1c-66f4-4659-7432-565e9d66b3a2,POINT (19.61013 30.40144),2022-02-27T12:27:00,348.93,298.38,0.38,0.58,12.96,day,nominal,2022-02-27T18:02:47.516,2022-02-27T18:02:47.516
nasa_fire.166891275,85763460-9bae-9cee-5f95-c21ce8db24c0,POINT (19.06437 29.0728),2022-02-27T12:27:00,350.45,305.81,0.34,0.56,3.66,day,nominal,2022-02-27T18:02:47.288,2022-02-27T18:02:47.288
nasa_fire.166891259,3ec20aa9-4c1c-f5d1-622d-2f870c54e268,POINT (20.97144 28.9117),2022-02-27T12:27:00,344.92,302.59,0.44,0.62,3.93,day,nominal,2022-02-27T18:02:47.097,2022-02-27T18:02:47.097
nasa_fire.166891258,61abd0d4-ed27-3602-2c15-8a91dbe17ca7,POINT (20.9636 28.89362),2022-02-27T12:27:00,356.66,304.35,0.44,0.62,12.58,day,low,2022-02-27T18:02:47.085,2022-02-27T18:02:47.085
nasa_fire.166891257,ddf7ea59-e138-58ba-d189-4061242c8dc7,POINT (20.959 28.8933),2022-02-27T12:27:00,344.23,302.99,0.44,0.62,6.87,day,nominal,2022-02-27T18:02:47.072,2022-02-27T18:02:47.072
nasa_fire.166891256,897180e9-fbcc-03c5-f269-8c06761307fd,POINT (21.22528 28.86958),2022-02-27T12:27:00,336.07,302.18,0.45,0.63,3.22,day,nominal,2022-02-27T18:02:47.06,2022-02-27T18:02:47.06
nasa_fire.166891255,ed5a5569-6654-a891-ad82-d0aadb4bff1a,POINT (21.22366 28.87131),2022-02-27T12:27:00,344.5,303.27,0.45,0.63,2.87,day,nominal,2022-02-27T18:02:47.046,2022-02-27T18:02:47.047
nasa_fire.166891254,a90dd0a8-5371-6fe0-81f3-fd666d4524fc,POINT (21.45528 28.71071),2022-02-27T12:27:00,341.35,305.96,0.47,0.64,2.46,day,nominal,2022-02-27T18:02:47.033,2022-02-27T18:02:47.033
nasa_fire.166891253,59b0046c-ca88-83b8-b7e2-dd8bdeae076a,POINT (22.37843 28.69438),2022-02-27T12:27:00,342.96,303.36,0.53,0.67,3.37,day,nominal,2022-02-27T18:02:47.02,2022-02-27T18:02:47.02
nasa_fire.166891261,94000286-534e-3249-6176-6774a771f785,POINT (19.77418 28.90725),2022-02-27T12:27:00,208,307.37,0.37,0.58,40.4,day,low,2022-02-27T18:02:47.12,2022-02-27T18:02:47.12
nasa_fire.166891252,a1a8931e-2ae2-2a52-221b-2cdc5743f9ea,POINT (19.9244 28.28718),2022-02-27T12:27:00,348.51,304.45,0.37,0.58,3.19,day,nominal,2022-02-27T18:02:47.008,2022-02-27T18:02:47.008
nasa_fire.166891251,9f8d10ab-067f-3802-3ead-4abfb340a44d,POINT (19.9249 28.28175),2022-02-27T12:27:00,349.08,308.07,0.37,0.58,3.19,day,nominal,2022-02-27T18:02:46.996,2022-02-27T18:02:46.997
nasa_fire.166891250,f14beb75-bb17-41e3-7d8b-117a8d0aad38,POINT (19.91698 28.20911),2022-02-27T12:27:00,342.41,305.7,0.37,0.58,3.04,day,nominal,2022-02-27T18:02:46.983,2022-02-27T18:02:46.984
nasa_fire.166891249,4beef23d-b489-8672-33c2-fa7c6eb9d137,POINT (19.25421 28.10247),2022-02-27T12:27:00,335.85,305.53,0.34,0.56,1.5,day,nominal,2022-02-27T18:02:46.972,2022-02-27T18:02:46.972
nasa_fire.166891248,3d890ea3-85f7-33eb-f362-721c33520edf,POINT (19.90602 27.987),2022-02-27T12:27:00,344.41,302.51,0.37,0.58,2.34,day,nominal,2022-02-27T18:02:46.96,2022-02-27T18:02:46.961
nasa_fire.166891247,96c9418f-21b1-03bb-3e1d-0396a9544888,POINT (22.32876 27.98492),2022-02-27T12:27:00,349.06,302.22,0.52,0.67,6.3,day,nominal,2022-02-27T18:02:46.949,2022-02-27T18:02:46.949
nasa_fire.166891246,cb311db9-9ca4-44f1-5646-58fe139b5f7f,POINT (22.32333 27.9846),2022-02-27T12:27:00,367,301.4,0.52,0.67,6.3,day,high,2022-02-27T18:02:46.935,2022-02-27T18:02:46.935
nasa_fire.166891245,0b00e0da-e64d-98f3-91fd-c839e07bfe1d,POINT (22.43216 27.81317),2022-02-27T12:27:00,336.96,303.78,0.53,0.67,3.24,day,nominal,2022-02-27T18:02:46.924,2022-02-27T18:02:46.924
nasa_fire.166891263,ad06a38f-28b6-b39c-1053-64e496fba74d,POINT (20.78688 29.03831),2022-02-27T12:27:00,352.34,306.91,0.43,0.62,5.05,day,nominal,2022-02-27T18:02:47.143,2022-02-27T18:02:47.143
nasa_fire.166891260,4f1f5265-a29d-4d17-b924-c7588b203a6e,POINT (19.77816 28.90756),2022-02-27T12:27:00,367,300.76,0.37,0.58,53.53,day,high,2022-02-27T18:02:47.109,2022-02-27T18:02:47.109
nasa_fire.166891244,f8334d28-7d58-ce84-bf26-32d5d577ba45,POINT (22.4376 27.8135),2022-02-27T12:27:00,336.64,304.32,0.53,0.67,4.41,day,nominal,2022-02-27T18:02:46.911,2022-02-27T18:02:46.911
nasa_fire.166891243,532a8e95-5cff-a954-1fc9-81dffc392acc,POINT (22.43596 27.80949),2022-02-27T12:27:00,342.41,305.98,0.53,0.67,5.26,day,nominal,2022-02-27T18:02:46.899,2022-02-27T18:02:46.9
nasa_fire.166891242,1b9cf6e9-ba3a-2896-0ef9-6a67b024819c,POINT (12.41326 26.75624),2022-02-27T12:27:00,344.53,316.09,0.42,0.38,5.96,day,nominal,2022-02-27T18:02:46.886,2022-02-27T18:02:46.886
nasa_fire.166891241,2590001b-1ba3-904c-e077-e191d914123f,POINT (12.45213 26.69951),2022-02-27T12:27:00,339.49,312.44,0.42,0.38,3.61,day,low,2022-02-27T18:02:46.874,2022-02-27T18:02:46.874
nasa_fire.166891240,5a176254-b53d-36a2-ce01-ccd9bdb889ec,POINT (22.48293 27.65081),2022-02-27T12:27:00,351.02,302.79,0.53,0.67,4.57,day,nominal,2022-02-27T18:02:46.863,2022-02-27T18:02:46.863
nasa_fire.166891239,8afdb37e-1098-f72f-b7be-e183b7bf29a5,POINT (22.48335 27.64454),2022-02-27T12:27:00,353.99,307.06,0.53,0.67,4.57,day,nominal,2022-02-27T18:02:46.852,2022-02-27T18:02:46.852
nasa_fire.166891238,94cf7dfa-f1e4-c413-cb16-0b701351b242,POINT (22.50522 27.64591),2022-02-27T12:27:00,350.86,303.44,0.53,0.67,5.49,day,nominal,2022-02-27T18:02:46.84,2022-02-27T18:02:46.84
nasa_fire.166891237,607734b1-c8b3-f432-6f43-90320f6274bd,POINT (22.40549 27.58314),2022-02-27T12:27:00,349.39,304.83,0.52,0.67,4.48,day,nominal,2022-02-27T18:02:46.827,2022-02-27T18:02:46.827
nasa_fire.166891236,8f58dddf-8d33-3ce2-f0f3-f03c719a4d03,POINT (22.40421 27.57932),2022-02-27T12:27:00,340.84,303.75,0.52,0.67,3.46,day,nominal,2022-02-27T18:02:46.816,2022-02-27T18:02:46.816
nasa_fire.166891235,9e4da652-0a12-d239-f093-5dc9cd8e147e,POINT (11.85174 26.4323),2022-02-27T12:27:00,342.46,313.56,0.41,0.37,1.68,day,nominal,2022-02-27T18:02:46.805,2022-02-27T18:02:46.806
nasa_fire.166891234,17182fd8-995e-8d23-cf38-34b14363ea7d,POINT (11.97927 26.03233),2022-02-27T12:27:00,343.84,307.94,0.41,0.37,2.81,day,nominal,2022-02-27T18:02:46.795,2022-02-27T18:02:46.795
nasa_fire.166876052,4ec12020-c20b-91f9-b00a-dbf729dfcbd1,POINT (22.50149 27.63967),2022-02-27T10:49:00,347.07,304.4,0.49,0.65,2.69,day,nominal,2022-02-27T17:59:40.847,2022-02-27T17:59:40.847
nasa_fire.166876053,5faaedf7-6693-343e-1350-4fa1d4b8d0af,POINT (22.50464 27.64681),2022-02-27T10:49:00,338.3,303.26,0.49,0.65,3.66,day,nominal,2022-02-27T17:59:40.859,2022-02-27T17:59:40.859
nasa_fire.166876152,46045423-c5ee-d627-c365-36972f687883,POINT (19.05963 29.06997),2022-02-27T10:49:00,337.64,299.77,0.71,0.75,5.86,day,nominal,2022-02-27T17:59:42.152,2022-02-27T17:59:42.152
nasa_fire.166876151,bbd21210-f67f-de58-08dc-2ff6fb3a7d60,POINT (19.06056 29.07063),2022-02-27T10:49:00,338.94,300.34,0.71,0.75,3.38,day,nominal,2022-02-27T17:59:42.14,2022-02-27T17:59:42.14
nasa_fire.166876145,fa3355a9-e377-48da-7ba2-60b89e9c809c,POINT (19.77402 28.91018),2022-02-27T10:49:00,353.37,304.85,0.66,0.73,49.79,day,nominal,2022-02-27T17:59:42.062,2022-02-27T17:59:42.062
nasa_fire.166876144,d49e25c3-9e22-d619-1804-4d44e9124969,POINT (19.77304 28.90827),2022-02-27T10:49:00,347.97,301.87,0.66,0.73,35.6,day,nominal,2022-02-27T17:59:42.05,2022-02-27T17:59:42.05
nasa_fire.166876143,f1b4b3dd-3afb-4c0e-0b27-7ef788edf537,POINT (19.7795 28.91004),2022-02-27T10:49:00,367,298.86,0.66,0.73,36.1,day,high,2022-02-27T17:59:42.037,2022-02-27T17:59:42.037
nasa_fire.166876140,202aa46d-a727-8ee6-ebfd-b3948dd80e69,POINT (20.78566 29.05728),2022-02-27T10:49:00,351.13,299.34,0.57,0.69,5.3,day,nominal,2022-02-27T17:59:41.998,2022-02-27T17:59:41.998
nasa_fire.166876139,bad3d8e0-6a76-bad8-5b0b-622e01a7a195,POINT (20.78618 29.03705),2022-02-27T10:49:00,340.4,302.3,0.57,0.69,2.49,day,nominal,2022-02-27T17:59:41.987,2022-02-27T17:59:41.987
nasa_fire.166876138,f33c4536-d00d-896c-a52a-a7a6486076dd,POINT (21.43035 29.18754),2022-02-27T10:49:00,342.78,303.56,0.52,0.67,5.29,day,nominal,2022-02-27T17:59:41.974,2022-02-27T17:59:41.975
nasa_fire.166876136,691a54cc-75a1-e5ec-013a-8684667e9fe3,POINT (21.53032 29.18908),2022-02-27T10:49:00,336.85,300.83,0.52,0.67,2.66,day,nominal,2022-02-27T17:59:41.952,2022-02-27T17:59:41.952
nasa_fire.166876127,f1ecee70-5e63-ae3e-fe31-3ac5811d3764,POINT (20.97037 28.90954),2022-02-27T10:49:00,338.89,299.27,0.56,0.69,3.69,day,nominal,2022-02-27T17:59:41.842,2022-02-27T17:59:41.842
nasa_fire.166876125,226c594f-5455-a9e6-78dc-39154a20d0ae,POINT (20.96586 28.91287),2022-02-27T10:49:00,337.52,299.25,0.56,0.69,3,day,nominal,2022-02-27T17:59:41.818,2022-02-27T17:59:41.818
nasa_fire.166876120,6c5cd216-6016-522c-7ebf-cefd3ca32fe1,POINT (19.92161 28.28434),2022-02-27T10:49:00,336.8,300.18,0.67,0.73,4.11,day,nominal,2022-02-27T17:59:41.756,2022-02-27T17:59:41.756
nasa_fire.166876119,1d982298-60a2-e9d8-01fd-2160e0ee7153,POINT (19.92375 28.28367),2022-02-27T10:49:00,341.35,300.87,0.67,0.74,2.84,day,nominal,2022-02-27T17:59:41.744,2022-02-27T17:59:41.744
nasa_fire.166876117,e0bc2979-0b18-dc65-0b13-c1b7e9677a08,POINT (22.11139 28.83393),2022-02-27T10:49:00,352.47,301.66,0.49,0.65,4.91,day,nominal,2022-02-27T17:59:41.718,2022-02-27T17:59:41.718
nasa_fire.166876112,f2360ebc-a723-a0e5-3e5a-3bb3edf1f208,POINT (22.37563 28.69366),2022-02-27T10:49:00,351.98,302.68,0.47,0.64,4.08,day,nominal,2022-02-27T17:59:41.654,2022-02-27T17:59:41.654
nasa_fire.166876108,6f9e077b-bf9e-7894-3696-bd8713de0d72,POINT (19.904 27.98585),2022-02-27T10:49:00,350.69,300.18,0.68,0.74,7.33,day,nominal,2022-02-27T17:59:41.594,2022-02-27T17:59:41.594
nasa_fire.166876105,a3b24b57-83c1-0827-eb7f-6e6ef0a73abe,POINT (19.90248 27.98438),2022-02-27T10:49:00,337.39,300.28,0.68,0.74,4.35,day,nominal,2022-02-27T17:59:41.48,2022-02-27T17:59:41.48
nasa_fire.166876069,55b7b1a0-2b13-a711-0956-ac105913df71,POINT (22.32682 27.98516),2022-02-27T10:49:00,356.71,303.51,0.5,0.65,6.45,day,low,2022-02-27T17:59:41.051,2022-02-27T17:59:41.051
nasa_fire.166876068,c9ae4a5c-f4e2-1471-1966-457a721b769b,POINT (22.32183 27.98389),2022-02-27T10:49:00,347.94,301.05,0.5,0.65,6.45,day,nominal,2022-02-27T17:59:41.036,2022-02-27T17:59:41.036
nasa_fire.166876064,0dfd7dea-b5a3-21a1-b66c-0de453d25bcb,POINT (22.43218 27.81062),2022-02-27T10:49:00,344.95,304.97,0.49,0.65,4.13,day,nominal,2022-02-27T17:59:40.991,2022-02-27T17:59:40.991
nasa_fire.166876063,eb727ea5-3ee8-7ba7-ad84-b8ffb1ce76d5,POINT (22.43719 27.81188),2022-02-27T10:49:00,341.33,305.78,0.49,0.65,5.87,day,nominal,2022-02-27T17:59:40.98,2022-02-27T17:59:40.98
nasa_fire.166876057,7f708e5b-7aa7-62fd-082b-e69b3c1efecd,POINT (22.47895 27.6481),2022-02-27T10:49:00,353.57,304.46,0.49,0.65,5.68,day,nominal,2022-02-27T17:59:40.906,2022-02-27T17:59:40.906
nasa_fire.166876056,7af15f7a-0b57-90f9-3267-8a0f93a6e83e,POINT (22.48391 27.64938),2022-02-27T10:49:00,344.45,305.87,0.49,0.65,7.3,day,nominal,2022-02-27T17:59:40.893,2022-02-27T17:59:40.893
nasa_fire.166876054,d52db63d-897d-3cb4-f38f-c3a481e3f09d,POINT (22.49965 27.64556),2022-02-27T10:49:00,342.65,300.96,0.49,0.65,3.3,day,nominal,2022-02-27T17:59:40.87,2022-02-27T17:59:40.87
nasa_fire.166876049,90769b0e-ce55-5252-c6f9-3f2e789e5c0e,POINT (22.40571 27.58368),2022-02-27T10:47:00,344.31,305.65,0.5,0.66,5.79,day,nominal,2022-02-27T17:59:40.813,2022-02-27T17:59:40.813
nasa_fire.166876050,51f119c4-c70f-1442-2881-73dd55aa0bee,POINT (22.40069 27.58241),2022-02-27T10:47:00,337.14,303.65,0.5,0.66,3.32,day,nominal,2022-02-27T17:59:40.825,2022-02-27T17:59:40.825
nasa_fire.166870019,36a08abd-bafd-5776-1582-7feaf8c7dbdb,POINT (-101.68955 32.43135),2022-02-27T09:38:00,296.29,266.17,0.7,0.75,0.79,night,nominal,2022-02-27T17:58:27.996,2022-02-27T17:58:27.996
nasa_fire.166870017,db03fd74-4a2b-0f74-4b3d-0ee7ade6807a,POINT (-101.648 32.47729),2022-02-27T09:38:00,299.87,266.99,0.7,0.75,1.52,night,nominal,2022-02-27T17:58:27.973,2022-02-27T17:58:27.973
nasa_fire.166870028,b83f01e9-999e-5ab1-0f44-1b899948e881,POINT (-104.00572 31.61325),2022-02-27T09:38:00,298.4,267.91,0.55,0.68,0.7,night,nominal,2022-02-27T17:58:28.114,2022-02-27T17:58:28.114
nasa_fire.166870027,20bf2397-80e0-314e-ff23-c8dcd24f0522,POINT (-103.73618 31.70385),2022-02-27T09:38:00,325.22,268.48,0.57,0.69,3.03,night,nominal,2022-02-27T17:58:28.102,2022-02-27T17:58:28.102
nasa_fire.166870024,9ecb6e1b-ffa7-ea9b-22d8-0458907fe5d1,POINT (-104.46996 32.62785),2022-02-27T09:38:00,295.71,266.63,0.49,0.65,0.77,night,nominal,2022-02-27T17:58:28.066,2022-02-27T17:58:28.066
nasa_fire.166870023,a0ebfcb8-f2f0-9286-93bc-b12da44dc831,POINT (-103.40987 32.35251),2022-02-27T09:38:00,314.95,266.57,0.57,0.69,1.56,night,nominal,2022-02-27T17:58:28.049,2022-02-27T17:58:28.049
nasa_fire.166870022,4ac913c7-272c-5959-4ca5-9f495fc4fbac,POINT (-103.40946 32.35358),2022-02-27T09:38:00,313.05,266.79,0.57,0.69,1.85,night,nominal,2022-02-27T17:58:28.035,2022-02-27T17:58:28.035
nasa_fire.166870021,5212c7cc-dbe5-2b14-6ba3-8878c45b5f5e,POINT (-101.99366 32.22416),2022-02-27T09:38:00,298.99,265.52,0.68,0.74,1.46,night,nominal,2022-02-27T17:58:28.023,2022-02-27T17:58:28.024
nasa_fire.166870020,27e39332-939c-bc76-3757-c687b8cccdb3,POINT (-101.59897 32.3893),2022-02-27T09:38:00,296.96,266.34,0.71,0.75,1.08,night,nominal,2022-02-27T17:58:28.01,2022-02-27T17:58:28.011
nasa_fire.166870018,1a5638e1-a714-a65d-388f-23218669a807,POINT (-101.64609 32.47802),2022-02-27T09:38:00,306.01,267.31,0.7,0.75,1.69,night,nominal,2022-02-27T17:58:27.984,2022-02-27T17:58:27.984
nasa_fire.166869384,6434f216-21ec-05ad-67e6-e37b952f059b,POINT (-103.08327 31.12754),2022-02-27T07:58:00,308.43,270.45,0.35,0.57,0.86,night,nominal,2022-02-27T12:05:28.875,2022-02-27T12:05:28.875
nasa_fire.166869383,9e5050f2-f924-1d3a-bde8-b1e8eab5b96b,POINT (-103.18319 31.29398),2022-02-27T07:58:00,310.12,271.5,0.36,0.57,0.72,night,nominal,2022-02-27T12:05:28.865,2022-02-27T12:05:28.865
nasa_fire.166869382,7b01e6e1-5682-cfbd-9c97-7533e0d11db8,POINT (-103.18407 31.29733),2022-02-27T07:58:00,298.56,271,0.36,0.57,0.45,night,nominal,2022-02-27T12:05:28.854,2022-02-27T12:05:28.855
nasa_fire.166869381,c029d388-accf-4635-b7ef-dd6fc6438af7,POINT (-104.00732 31.61391),2022-02-27T07:58:00,303.4,270.16,0.41,0.6,0.69,night,nominal,2022-02-27T12:05:28.844,2022-02-27T12:05:28.844
nasa_fire.166869377,30dd36f6-e203-4b4b-14d9-3c6588324704,POINT (-103.73984 31.70613),2022-02-27T07:58:00,328.22,270.34,0.39,0.59,1.85,night,nominal,2022-02-27T12:05:28.803,2022-02-27T12:05:28.803
nasa_fire.166869376,e08d43a3-2b3a-26b1-54a6-ed606defe036,POINT (-102.31112 31.64051),2022-02-27T07:58:00,299.02,268.92,0.32,0.55,0.56,night,nominal,2022-02-27T12:05:28.793,2022-02-27T12:05:28.793
nasa_fire.166869375,b39f4565-4922-834b-d01f-4dcb08f7d33f,POINT (-102.54759 31.74493),2022-02-27T07:58:00,295.21,271.89,0.33,0.56,0.39,night,nominal,2022-02-27T12:05:28.783,2022-02-27T12:05:28.783
nasa_fire.166869374,e110a642-4fd0-c6b0-852c-2ff208bcb16a,POINT (-103.48876 31.83261),2022-02-27T07:58:00,304.03,270.71,0.38,0.59,0.53,night,nominal,2022-02-27T12:05:28.773,2022-02-27T12:05:28.773
