FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.167260529,0908c6a7-d5d7-1982-b94a-390cc02de7bb,POINT (-101.17962 32.6618),2022-03-03T19:40:00,367,327.64,0.4,0.37,22.01,day,low,2022-03-04T00:04:57.466,2022-03-04T00:04:57.466
nasa_fire.167260527,bb5a14e8-ba8b-7b31-d2f2-3b8bb3a95694,POINT (-104.28963 32.09567),2022-03-03T19:40:00,335.31,293.32,0.52,0.42,12.28,day,nominal,2022-03-04T00:04:57.445,2022-03-04T00:04:57.445
nasa_fire.167260528,69e456d5-0fd1-390a-b84a-23a931d98947,POINT (-101.17883 32.65845),2022-03-03T19:40:00,348.35,317.18,0.4,0.37,22.01,day,nominal,2022-03-04T00:04:57.455,2022-03-04T00:04:57.455
nasa_fire.167212456,c06e64dc-3951-65d7-d50d-c63af948660a,POINT (-103.60574 32.11585),2022-03-03T08:22:00,311.37,275.73,0.51,0.41,1.38,night,nominal,2022-03-03T18:00:25.034,2022-03-03T18:00:25.035
nasa_fire.167212455,1ad411b7-9f7d-08d8-cf48-9fe08eef7e6c,POINT (-103.60943 32.11909),2022-03-03T08:22:00,298.61,275.3,0.51,0.41,0.79,night,nominal,2022-03-03T18:00:25.018,2022-03-03T18:00:25.018
nasa_fire.167212450,73365efa-69fe-f68f-3494-6662b004b336,POINT (-103.52932 32.22065),2022-03-03T08:22:00,295.47,278.81,0.51,0.41,0.95,night,nominal,2022-03-03T18:00:24.945,2022-03-03T18:00:24.945
nasa_fire.167212454,865fbd78-9d72-2e1b-3642-aba9683edfb1,POINT (-101.6992 31.88913),2022-03-03T08:22:00,299.97,279.41,0.43,0.38,0.75,night,nominal,2022-03-03T18:00:25.005,2022-03-03T18:00:25.005
nasa_fire.167212453,808e3bd2-fb32-ff52-96f7-64fa00f6dd23,POINT (-103.514 32.12731),2022-03-03T08:22:00,295.15,274.07,0.51,0.41,0.66,night,nominal,2022-03-03T18:00:24.992,2022-03-03T18:00:24.992
nasa_fire.167212452,e07a8253-48f9-9ce8-79e4-cdc648b41600,POINT (-102.10761 31.97166),2022-03-03T08:22:00,298.17,278.08,0.44,0.39,1.44,night,nominal,2022-03-03T18:00:24.97,2022-03-03T18:00:24.97
nasa_fire.167212469,afa8735f-1878-efe6-d989-a587e1713119,POINT (-101.78493 31.52658),2022-03-03T08:22:00,304.89,275.9,0.43,0.38,0.93,night,nominal,2022-03-03T18:00:25.236,2022-03-03T18:00:25.236
nasa_fire.167212468,332b4c0d-f5ca-7148-4b46-d650fa38c83d,POINT (-101.78429 31.53006),2022-03-03T08:22:00,311.53,277.66,0.43,0.38,1.16,night,nominal,2022-03-03T18:00:25.222,2022-03-03T18:00:25.222
nasa_fire.167212467,6dbee68a-cf4c-120b-b233-ea6057c6051e,POINT (-103.90278 31.81053),2022-03-03T08:22:00,295.13,275.66,0.53,0.42,1.52,night,nominal,2022-03-03T18:00:25.206,2022-03-03T18:00:25.206
nasa_fire.167212466,6fa4665e-71c5-331c-9ddf-5c048f1fdb08,POINT (-102.54758 31.74586),2022-03-03T08:22:00,304.76,279.61,0.46,0.39,1.45,night,nominal,2022-03-03T18:00:25.195,2022-03-03T18:00:25.195
nasa_fire.167212465,668d9871-a6fe-bcee-b27d-2cdc792b413c,POINT (-103.65018 31.89897),2022-03-03T08:22:00,298.6,273.94,0.51,0.41,1.03,night,nominal,2022-03-03T18:00:25.183,2022-03-03T18:00:25.183
nasa_fire.167212471,18485feb-380c-024f-3187-d79c8f2f3b6c,POINT (-103.64619 31.46154),2022-03-03T08:22:00,313.61,277.84,0.51,0.41,1.66,night,nominal,2022-03-03T18:00:25.262,2022-03-03T18:00:25.262
nasa_fire.167212470,751255af-7c31-a802-9165-b510a8ab7ca5,POINT (-103.64556 31.46532),2022-03-03T08:22:00,316.95,278.48,0.51,0.41,1.66,night,nominal,2022-03-03T18:00:25.251,2022-03-03T18:00:25.251
nasa_fire.167212463,32b310f8-4e49-4af5-8154-217eda9a48b2,POINT (-103.53774 31.93496),2022-03-03T08:22:00,296.21,278.42,0.51,0.41,0.46,night,nominal,2022-03-03T18:00:25.139,2022-03-03T18:00:25.139
nasa_fire.167212462,ce84476e-7d6d-4a4f-b8c2-25d49612f92c,POINT (-101.68411 31.83258),2022-03-03T08:22:00,311.07,292.8,0.43,0.38,11.88,night,nominal,2022-03-03T18:00:25.126,2022-03-03T18:00:25.126
nasa_fire.167212461,db818f1c-671d-76f8-ba85-4eb4cc8d25d4,POINT (-103.82202 32.1027),2022-03-03T08:22:00,303.93,276.39,0.53,0.42,1.46,night,nominal,2022-03-03T18:00:25.112,2022-03-03T18:00:25.112
nasa_fire.167212460,35bce27e-9287-0594-d98c-ff4c70be5628,POINT (-101.68861 31.8332),2022-03-03T08:22:00,327.65,282.06,0.43,0.38,11.88,night,nominal,2022-03-03T18:00:25.101,2022-03-03T18:00:25.101
nasa_fire.167212459,a9fa4d3c-fe36-5d5a-bd40-b248174ac060,POINT (-103.80466 32.10457),2022-03-03T08:22:00,298.95,275.57,0.52,0.42,0.86,night,nominal,2022-03-03T18:00:25.081,2022-03-03T18:00:25.081
nasa_fire.167212458,0e5d0377-df71-8884-04c9-6137fe8f415d,POINT (-103.82139 32.10654),2022-03-03T08:22:00,312.58,278.38,0.53,0.42,1.46,night,nominal,2022-03-03T18:00:25.069,2022-03-03T18:00:25.069
nasa_fire.167212457,e32ffa86-4605-17f6-9fc9-acdbd4defb4e,POINT (-103.64048 32.10841),2022-03-03T08:22:00,300.78,277.4,0.52,0.41,0.78,night,nominal,2022-03-03T18:00:25.05,2022-03-03T18:00:25.05
nasa_fire.167212446,18f94309-090a-c76b-14eb-ab247f1815f0,POINT (-103.4122 32.35281),2022-03-03T08:22:00,314.41,274.99,0.51,0.41,1.85,night,nominal,2022-03-03T18:00:24.88,2022-03-03T18:00:24.88
nasa_fire.167212444,9d1fe9c9-eb9f-99c0-6302-5b1183addf04,POINT (-101.9781 32.20978),2022-03-03T08:22:00,299.14,276.66,0.44,0.38,0.6,night,nominal,2022-03-03T18:00:24.837,2022-03-03T18:00:24.837
nasa_fire.167212442,678f92b5-ce62-3cf9-6790-09aeee29d67c,POINT (-101.82427 32.26089),2022-03-03T08:22:00,303.47,280.01,0.44,0.38,0.64,night,nominal,2022-03-03T18:00:24.807,2022-03-03T18:00:24.808
nasa_fire.167212441,4a151af8-cbd5-6ca9-51a3-1d65c49fa3f7,POINT (-101.52892 32.24284),2022-03-03T08:22:00,299.32,278.56,0.43,0.38,0.71,night,nominal,2022-03-03T18:00:24.791,2022-03-03T18:00:24.791
nasa_fire.167212440,d58e06d5-fbb4-5e36-09c1-df6e92c1e17d,POINT (-104.46993 32.6252),2022-03-03T08:22:00,297.38,274.85,0.38,0.43,0.52,night,nominal,2022-03-03T18:00:24.78,2022-03-03T18:00:24.78
nasa_fire.167212439,6e7439ee-4436-3c2c-598c-ab0bb0db1211,POINT (-101.74841 32.29029),2022-03-03T08:22:00,328.11,280.4,0.43,0.38,3.15,night,nominal,2022-03-03T18:00:24.766,2022-03-03T18:00:24.766
nasa_fire.167212438,2d9c2a53-d82b-87e2-0fcd-b3b1728686f2,POINT (-101.54552 32.27715),2022-03-03T08:22:00,296.87,276.45,0.43,0.38,0.61,night,nominal,2022-03-03T18:00:24.753,2022-03-03T18:00:24.753
nasa_fire.167212436,5ae6e2a2-d8b4-f45a-5839-145ead20414f,POINT (-101.64745 32.39187),2022-03-03T08:22:00,295.62,276.19,0.43,0.38,0.51,night,nominal,2022-03-03T18:00:24.73,2022-03-03T18:00:24.73
nasa_fire.167212435,716e00cf-7a01-1d5b-95fc-5307f96da172,POINT (-101.68925 32.43339),2022-03-03T08:22:00,326.04,277.95,0.43,0.38,2.28,night,nominal,2022-03-03T18:00:24.718,2022-03-03T18:00:24.718
nasa_fire.167212434,99cc64ea-4f30-0f98-37fa-1e4fd118eb11,POINT (-101.31565 32.42247),2022-03-03T08:22:00,302.83,278.23,0.42,0.38,0.46,night,nominal,2022-03-03T18:00:24.706,2022-03-03T18:00:24.706
nasa_fire.167212433,2be07261-8a4b-b53a-3f66-2230f3c8ff35,POINT (-101.64791 32.47806),2022-03-03T08:22:00,317.93,280.12,0.43,0.38,2.04,night,nominal,2022-03-03T18:00:24.695,2022-03-03T18:00:24.695
nasa_fire.167212432,a0bef458-6c83-458f-09a2-dc3a427379cc,POINT (-101.46998 32.45765),2022-03-03T08:22:00,301.48,278.04,0.43,0.38,0.76,night,nominal,2022-03-03T18:00:24.683,2022-03-03T18:00:24.683
nasa_fire.167212431,a3f3c833-8080-8bbd-40cf-67c9c713ea4e,POINT (-101.62634 32.49305),2022-03-03T08:22:00,295.42,276.45,0.43,0.38,0.27,night,nominal,2022-03-03T18:00:24.67,2022-03-03T18:00:24.67
nasa_fire.167212430,e7d14cdc-a391-158d-1a1b-9d70659790f5,POINT (-101.63483 32.49778),2022-03-03T08:22:00,302.96,277.16,0.43,0.38,0.96,night,nominal,2022-03-03T18:00:24.645,2022-03-03T18:00:24.645
nasa_fire.167212429,06103e4f-bab9-9f90-7e0b-111159555aec,POINT (-101.34961 32.4926),2022-03-03T08:22:00,295.84,277.6,0.42,0.38,0.68,night,nominal,2022-03-03T18:00:24.627,2022-03-03T18:00:24.627
nasa_fire.167212428,a1417a5a-9f23-4f74-7e78-8e602151833c,POINT (-101.35409 32.49321),2022-03-03T08:22:00,304.48,277.86,0.42,0.38,1.11,night,nominal,2022-03-03T18:00:24.614,2022-03-03T18:00:24.614
nasa_fire.167212473,3d559edb-296b-e518-09a8-38e10096d06c,POINT (-101.13445 31.0152),2022-03-03T08:22:00,330.98,275.19,0.41,0.37,3.41,night,nominal,2022-03-03T18:00:25.288,2022-03-03T18:00:25.288
nasa_fire.167181232,8901940d-9688-8304-1535-78c107466774,POINT (-102.32868 33.9409),2022-03-02T19:59:00,336.11,308.8,0.41,0.37,1.14,day,low,2022-03-03T01:40:48.593,2022-03-03T01:40:48.593
nasa_fire.167178994,1f0368a9-d145-1ba1-7dea-0627af8775a2,POINT (-103.08617 31.26468),2022-03-02T19:59:00,335.38,307.71,0.39,0.36,4.27,day,low,2022-03-03T01:38:09.377,2022-03-03T01:38:09.377
nasa_fire.167179055,8e8bf84a-9a1a-60f5-d82b-5302100b584d,POINT (-103.02397 32.83902),2022-03-02T19:59:00,347.53,313.42,0.39,0.36,7.35,day,nominal,2022-03-03T01:38:13.821,2022-03-03T01:38:13.821
nasa_fire.167179054,9f43056c-cd23-f436-20f0-eec24397b903,POINT (-103.02331 32.83568),2022-03-02T19:59:00,335.13,304.31,0.39,0.36,7.35,day,nominal,2022-03-03T01:38:13.716,2022-03-03T01:38:13.717
nasa_fire.167179023,056a47d5-75bc-d861-48e1-6b9e261d8099,POINT (-104.28717 32.11088),2022-03-02T19:59:00,337.42,310.38,0.38,0.36,4.54,day,low,2022-03-03T01:38:11.373,2022-03-03T01:38:11.373
nasa_fire.167179022,7c4b5a16-8e52-5708-b649-ff2449acb7c1,POINT (-104.28648 32.10758),2022-03-02T19:59:00,338.82,313.1,0.38,0.36,4.54,day,low,2022-03-03T01:38:11.281,2022-03-03T01:38:11.281
nasa_fire.167179021,c943d631-af70-de83-0901-6479aee3379e,POINT (-104.29387 32.10305),2022-03-02T19:59:00,341.33,310.03,0.38,0.36,6.02,day,nominal,2022-03-03T01:38:11.213,2022-03-03T01:38:11.213
nasa_fire.167179020,41b95ed1-5a2f-fa01-dabf-4fd40e19c584,POINT (-104.28983 32.10366),2022-03-02T19:59:00,346.14,311.69,0.38,0.36,6.02,day,nominal,2022-03-03T01:38:11.149,2022-03-03T01:38:11.15
nasa_fire.167179019,f0bdd669-c0ee-7582-7f13-02b37a1c4491,POINT (-103.51341 32.12587),2022-03-02T19:59:00,337.02,307.2,0.39,0.36,1.07,day,nominal,2022-03-03T01:38:11.096,2022-03-03T01:38:11.096
nasa_fire.167179016,15eb34e8-4bff-6000-9f99-a61ed41ead02,POINT (-101.93404 32.21275),2022-03-02T19:59:00,340.27,308.06,0.41,0.37,2.42,day,nominal,2022-03-03T01:38:10.969,2022-03-03T01:38:10.969
nasa_fire.167179012,945f7ecf-3320-0053-d00a-c69d4c7c66a2,POINT (-102.00546 32.18914),2022-03-02T19:59:00,343.54,305.69,0.41,0.37,3.56,day,nominal,2022-03-03T01:38:10.597,2022-03-03T01:38:10.597
nasa_fire.167179009,d9d3585e-6fab-e531-83d7-8f586817c9c3,POINT (-103.48916 31.83171),2022-03-02T19:59:00,336.04,306.62,0.39,0.36,1.16,day,low,2022-03-03T01:38:10.15,2022-03-03T01:38:10.15
nasa_fire.167178995,e7cb0525-bec8-4a46-6320-ae0d2de6afea,POINT (-103.17977 31.29535),2022-03-02T19:59:00,336.42,309.95,0.39,0.36,1.41,day,nominal,2022-03-03T01:38:09.404,2022-03-03T01:38:09.405
nasa_fire.167138897,62fef741-2a67-c0a6-56e1-3861620162bf,POINT (-103.89922 31.80908),2022-03-02T08:43:00,301.07,276.54,0.38,0.36,1.35,night,nominal,2022-03-02T11:58:41.497,2022-03-02T11:58:41.497
nasa_fire.167138885,90d780f8-8d46-b4b7-47f9-04f22d5d87af,POINT (-103.32791 31.8717),2022-03-02T08:43:00,296.14,275.8,0.38,0.36,0.38,night,nominal,2022-03-02T11:58:41.41,2022-03-02T11:58:41.41
nasa_fire.167138880,b9d7fb4b-3e8b-b41c-7aff-7deecb2b5a03,POINT (-104.11245 32.26535),2022-03-02T08:43:00,295,277.12,0.39,0.36,0.62,night,nominal,2022-03-02T11:58:41.368,2022-03-02T11:58:41.368
nasa_fire.167138871,07104ed1-7a56-2828-0e01-1bb22aec426d,POINT (-104.47164 32.62709),2022-03-02T08:43:00,299.09,273.44,0.39,0.36,0.74,night,nominal,2022-03-02T11:58:41.302,2022-03-02T11:58:41.302
nasa_fire.167138867,d9a58082-805b-9d95-14d8-ac52504f9407,POINT (-101.74799 32.28822),2022-03-02T08:43:00,304.06,277.44,0.4,0.37,1.2,night,nominal,2022-03-02T11:58:41.275,2022-03-02T11:58:41.275
nasa_fire.167138866,2ac2fc19-aa84-e4d8-5389-613972765859,POINT (-101.40771 32.27819),2022-03-02T08:43:00,295.4,277.49,0.41,0.37,0.54,night,nominal,2022-03-02T11:58:41.268,2022-03-02T11:58:41.268
nasa_fire.167138865,d699f973-1cc1-b6d3-0e02-926e012efe26,POINT (-104.39449 32.8493),2022-03-02T08:43:00,295.36,280.23,0.39,0.36,0.9,night,nominal,2022-03-02T11:58:41.261,2022-03-02T11:58:41.261
nasa_fire.167138864,bca83fea-6930-af10-5245-6096cca0871a,POINT (-101.67326 32.44352),2022-03-02T08:43:00,295.04,261.96,0.4,0.37,0.36,night,nominal,2022-03-02T11:58:41.254,2022-03-02T11:58:41.255
nasa_fire.167138886,14d95cdd-9ce1-984f-f2b2-f83592c8a316,POINT (-102.54789 31.74474),2022-03-02T08:43:00,301.85,277.02,0.39,0.36,1.42,night,nominal,2022-03-02T11:58:41.417,2022-03-02T11:58:41.417
nasa_fire.167063973,681f5fc5-8ff4-8ae7-e766-bc41869b6998,POINT (-101.64691 32.47783),2022-03-01T09:00:00,309.05,273.67,0.42,0.45,1.92,night,nominal,2022-03-01T12:02:57.591,2022-03-01T12:02:57.591
nasa_fire.167063972,f654be1a-c023-1384-aaf9-4894ff11be80,POINT (-101.31693 32.42165),2022-03-01T09:00:00,295.17,272.24,0.44,0.46,0.46,night,nominal,2022-03-01T12:02:57.584,2022-03-01T12:02:57.584
nasa_fire.167063974,e21a8cf9-721d-8d58-eb51-ed7708ce68ee,POINT (-101.68771 32.43418),2022-03-01T09:00:00,321.81,274.28,0.42,0.45,1.5,night,nominal,2022-03-01T12:02:57.597,2022-03-01T12:02:57.598
nasa_fire.166962149,cbe7dadd-306f-cedd-b4a2-88a1b8047473,POINT (-101.19381 31.73956),2022-02-28T09:19:00,298.23,265.91,0.43,0.62,0.5,night,nominal,2022-02-28T18:18:06.475,2022-02-28T18:18:06.475
nasa_fire.166962166,9beaaf75-afb2-cad6-c8f5-d86faf7180f6,POINT (-103.73981 31.70567),2022-02-28T09:19:00,320.62,268.75,0.62,0.54,2.3,night,nominal,2022-02-28T18:18:06.703,2022-02-28T18:18:06.703
nasa_fire.166962165,49dd2327-11dd-3b85-e93d-5bc26b604445,POINT (-103.73927 31.70709),2022-02-28T09:19:00,303.36,267.38,0.62,0.54,1.13,night,nominal,2022-02-28T18:18:06.69,2022-02-28T18:18:06.69
nasa_fire.166962155,ddb87c40-b9d3-62be-57e0-ff61430dfa3d,POINT (-103.32771 31.87084),2022-02-28T09:19:00,295.89,270.08,0.32,0.55,0.31,night,nominal,2022-02-28T18:18:06.557,2022-02-28T18:18:06.557
nasa_fire.166962153,ddf163ee-f564-2045-fd88-3411713995cd,POINT (-104.01369 32.19422),2022-02-28T09:19:00,298.88,267.38,0.58,0.52,0.73,night,nominal,2022-02-28T18:18:06.532,2022-02-28T18:18:06.532
nasa_fire.166962150,5288c95d-7df1-e421-a8fa-55b7f23abbb9,POINT (-103.70486 32.29644),2022-02-28T09:19:00,296.06,271.57,0.6,0.53,0.72,night,nominal,2022-02-28T18:18:06.495,2022-02-28T18:18:06.495
nasa_fire.166962147,b53cdb22-877d-f0ec-430b-d14ee7198c30,POINT (-103.40891 32.35232),2022-02-28T09:19:00,309.85,266.76,0.62,0.54,2.44,night,nominal,2022-02-28T18:18:06.449,2022-02-28T18:18:06.449
nasa_fire.166962158,d811e82c-01f4-c530-269a-5cee605ea4b9,POINT (-101.78109 31.36077),2022-02-28T09:19:00,299.36,268.31,0.4,0.6,1.34,night,nominal,2022-02-28T18:18:06.593,2022-02-28T18:18:06.593
nasa_fire.166962157,baae2529-76a9-2fab-426a-8edc0f386e08,POINT (-101.77921 31.36617),2022-02-28T09:19:00,319.19,268.65,0.4,0.6,1.34,night,nominal,2022-02-28T18:18:06.581,2022-02-28T18:18:06.581
nasa_fire.166962156,45744ec5-f84a-c414-38e2-8d4c3c7a8cd4,POINT (-101.77991 31.36479),2022-02-28T09:19:00,326.27,269.97,0.4,0.6,2.15,night,nominal,2022-02-28T18:18:06.569,2022-02-28T18:18:06.569
nasa_fire.166962154,1f07e5fa-ef0e-a9d7-eeb4-6094f04d548e,POINT (-102.5466 31.7469),2022-02-28T09:19:00,303.03,274.5,0.36,0.57,0.71,night,nominal,2022-02-28T18:18:06.544,2022-02-28T18:18:06.544
nasa_fire.166962169,367c0471-8029-56a4-6244-3b090e3b0ecf,POINT (-103.18033 31.29407),2022-02-28T09:19:00,301.66,268.17,0.34,0.56,0.96,night,nominal,2022-02-28T18:18:06.741,2022-02-28T18:18:06.741
nasa_fire.166962175,3b10995a-14ec-005e-d263-127172f60283,POINT (-103.08066 31.12716),2022-02-28T09:19:00,295.15,269.33,0.35,0.56,0.5,night,nominal,2022-02-28T18:18:06.816,2022-02-28T18:18:06.816
nasa_fire.166962135,365fb46f-090b-91be-d9d4-42a3fa5bfcdf,POINT (-101.41384 32.26739),2022-02-28T09:19:00,300.52,271.68,0.4,0.6,1.41,night,nominal,2022-02-28T18:18:06.3,2022-02-28T18:18:06.3
nasa_fire.166962138,e646dad7-2835-0609-435b-91cf0ddb9bd2,POINT (-101.41366 32.26752),2022-02-28T09:19:00,303.95,271.8,0.4,0.6,1.46,night,nominal,2022-02-28T18:18:06.34,2022-02-28T18:18:06.34
nasa_fire.166962146,be91c520-09fb-1a71-27fb-6dfde3b3773c,POINT (-101.92733 32.15111),2022-02-28T09:19:00,343.07,270.4,0.38,0.59,7.71,night,nominal,2022-02-28T18:18:06.436,2022-02-28T18:18:06.436
nasa_fire.166962160,96e91ab6-07b0-650d-7911-f272a3362ae1,POINT (-102.69498 31.56254),2022-02-28T09:19:00,298.43,268.33,0.36,0.57,0.43,night,nominal,2022-02-28T18:18:06.619,2022-02-28T18:18:06.619
nasa_fire.166962145,68da0dfa-8a04-a0ab-b21a-d8886e7b4888,POINT (-101.93129 32.15209),2022-02-28T09:19:00,367,278.75,0.38,0.59,12.98,night,high,2022-02-28T18:18:06.424,2022-02-28T18:18:06.424
nasa_fire.166962144,56c83afc-0a36-ffc9-ca6e-b172f8588d35,POINT (-101.93234 32.15493),2022-02-28T09:19:00,318.4,273.33,0.38,0.59,7.25,night,nominal,2022-02-28T18:18:06.413,2022-02-28T18:18:06.413
nasa_fire.166962143,93b7f561-4209-6a7a-f1c9-1c027185e8b7,POINT (-101.9284 32.15393),2022-02-28T09:19:00,367,276.46,0.38,0.59,7.47,night,high,2022-02-28T18:18:06.401,2022-02-28T18:18:06.401
nasa_fire.166962142,e945163a-1e71-bd16-0c51-8b84ba192920,POINT (-101.93401 32.21253),2022-02-28T09:19:00,367,277.09,0.38,0.59,6.06,night,high,2022-02-28T18:18:06.389,2022-02-28T18:18:06.389
nasa_fire.166962139,2076f8c8-360c-2552-b0f7-8705904d0f6c,POINT (-102.1191 32.42575),2022-02-28T09:19:00,299.96,266.43,0.37,0.58,0.79,night,nominal,2022-02-28T18:18:06.352,2022-02-28T18:18:06.352
nasa_fire.166962136,2666a05d-b379-1440-7031-fe0f30a96922,POINT (-102.11887 32.42463),2022-02-28T09:19:00,305.09,267.85,0.37,0.58,0.89,night,nominal,2022-02-28T18:18:06.313,2022-02-28T18:18:06.314
nasa_fire.166962141,4176ec36-b7ce-f1d7-f6d5-3ba5cf7b0202,POINT (-101.7678 32.26973),2022-02-28T09:19:00,308.11,267.3,0.39,0.59,0.64,night,nominal,2022-02-28T18:18:06.377,2022-02-28T18:18:06.377
nasa_fire.166962134,de6588fb-248c-abf6-8bd4-2db75ed64300,POINT (-101.5514 32.35524),2022-02-28T09:19:00,310.71,267.49,0.39,0.6,1.21,night,nominal,2022-02-28T18:18:06.288,2022-02-28T18:18:06.288
nasa_fire.166962137,c6d16289-573f-a7c1-aed3-3d3d463edee5,POINT (-100.68179 32.05118),2022-02-28T09:19:00,298.58,269.7,0.45,0.63,0.3,night,nominal,2022-02-28T18:18:06.326,2022-02-28T18:18:06.326
nasa_fire.166962140,fac6c755-42ec-d8ac-658e-3131e9686252,POINT (-100.68121 32.05022),2022-02-28T09:19:00,302.98,270.05,0.45,0.63,0.74,night,nominal,2022-02-28T18:18:06.364,2022-02-28T18:18:06.364
nasa_fire.166962133,ff674d1f-721b-ca17-445c-4312f100211c,POINT (-101.64433 32.47758),2022-02-28T09:19:00,314.24,269.08,0.39,0.59,1.02,night,nominal,2022-02-28T18:18:06.276,2022-02-28T18:18:06.276
nasa_fire.166962148,c340d0fb-472c-5e4a-6bd1-ffef374bd198,POINT (-101.19318 31.74187),2022-02-28T09:19:00,296.05,267.81,0.43,0.62,0.43,night,nominal,2022-02-28T18:18:06.461,2022-02-28T18:18:06.461
nasa_fire.166950021,6cb71c62-a944-070b-6d60-f39e50ab3bd1,POINT (-101.19479 31.74161),2022-02-28T07:37:00,296.56,266.93,0.53,0.67,1.16,night,nominal,2022-02-28T11:58:56.792,2022-02-28T11:58:56.792
nasa_fire.166950008,0c58399e-6b3c-ce41-8be5-a0af8a418f3c,POINT (-101.69035 32.43739),2022-02-28T07:37:00,295.1,268.94,0.57,0.69,1.14,night,nominal,2022-02-28T11:58:56.638,2022-02-28T11:58:56.638
nasa_fire.166950016,586e0beb-c878-73ae-96e4-bfae78208393,POINT (-101.9353 32.21576),2022-02-28T07:37:00,308.84,271.01,0.59,0.7,1.86,night,nominal,2022-02-28T11:58:56.732,2022-02-28T11:58:56.732
nasa_fire.166950017,e17e7756-f5d7-8efb-7782-2206077bd69a,POINT (-101.9358 32.20921),2022-02-28T07:37:00,312.91,268.35,0.59,0.7,1.86,night,nominal,2022-02-28T11:58:56.743,2022-02-28T11:58:56.743
nasa_fire.166950018,7d9e0b10-9dc0-3b43-e2ad-2a2daf9d0356,POINT (-101.93324 32.15647),2022-02-28T07:37:00,303.7,269.27,0.59,0.7,1,night,nominal,2022-02-28T11:58:56.757,2022-02-28T11:58:56.757
nasa_fire.166950009,1aafefc9-8004-2bac-20a2-87bde4c78b63,POINT (-103.41596 32.3569),2022-02-28T07:37:00,302.11,266.67,0.72,0.75,1.66,night,nominal,2022-02-28T11:58:56.65,2022-02-28T11:58:56.65
nasa_fire.166950013,fd8542a4-148c-c174-68ea-abacb57ea469,POINT (-103.4101 32.35267),2022-02-28T07:37:00,297.19,266.17,0.72,0.75,1.14,night,nominal,2022-02-28T11:58:56.696,2022-02-28T11:58:56.697
nasa_fire.166950019,37acf9aa-6407-341e-4eda-cc3113e49620,POINT (-103.61225 32.12034),2022-02-28T07:37:00,295.02,268.36,0.73,0.76,1.22,night,nominal,2022-02-28T11:58:56.768,2022-02-28T11:58:56.768
nasa_fire.166950020,c1dcda48-4e37-5d3b-180e-df6b720547f0,POINT (-103.61074 32.11674),2022-02-28T07:37:00,311.72,268.6,0.73,0.76,2.24,night,nominal,2022-02-28T11:58:56.781,2022-02-28T11:58:56.781
nasa_fire.166950015,ce02f790-2070-21d4-c2d5-b568ed96ce27,POINT (-101.93681 32.21436),2022-02-28T07:37:00,343.69,273.52,0.59,0.7,6.84,night,nominal,2022-02-28T11:58:56.72,2022-02-28T11:58:56.72
nasa_fire.166950003,0d9eae9f-c353-0111-1874-513673894a89,POINT (-101.64877 32.48115),2022-02-28T07:37:00,305.57,269.53,0.57,0.69,0.91,night,nominal,2022-02-28T11:58:56.581,2022-02-28T11:58:56.581
nasa_fire.166950004,55b2c281-205c-d0ec-5aee-21c22aac7d37,POINT (-101.69353 32.47648),2022-02-28T07:37:00,296.21,269.8,0.57,0.69,0.82,night,nominal,2022-02-28T11:58:56.592,2022-02-28T11:58:56.592
nasa_fire.166950014,c1920065-8de2-4e22-1c39-27d62f0d4c91,POINT (-101.415 32.26817),2022-02-28T07:37:00,302.45,272.27,0.55,0.68,1.45,night,nominal,2022-02-28T11:58:56.709,2022-02-28T11:58:56.709
nasa_fire.166950010,3a51c01a-7902-ee42-e074-2a3e76dc3e8b,POINT (-101.41787 32.27006),2022-02-28T07:37:00,320.25,275.15,0.55,0.68,2.46,night,nominal,2022-02-28T11:58:56.662,2022-02-28T11:58:56.662
nasa_fire.166950005,b78ea833-0ac1-2c5b-615e-28181844b359,POINT (-101.64934 32.47468),2022-02-28T07:37:00,297.05,268.41,0.57,0.69,0.75,night,nominal,2022-02-28T11:58:56.603,2022-02-28T11:58:56.603
nasa_fire.166950006,dc4e70b8-3a1b-4485-b4ee-641fdd16e026,POINT (-101.64885 32.48098),2022-02-28T07:37:00,302.63,270.13,0.57,0.69,0.99,night,nominal,2022-02-28T11:58:56.614,2022-02-28T11:58:56.614
nasa_fire.166950030,1855d8ab-683f-d77b-10cf-025df4b822c5,POINT (-103.08236 31.12809),2022-02-28T07:37:00,295.47,269.26,0.67,0.74,0.76,night,nominal,2022-02-28T11:58:56.908,2022-02-28T11:58:56.908
nasa_fire.166950007,aa662e65-67b9-3a02-d1d5-eeeb10080fd5,POINT (-101.6935 32.47657),2022-02-28T07:37:00,297.26,270.29,0.57,0.69,0.76,night,nominal,2022-02-28T11:58:56.625,2022-02-28T11:58:56.625
nasa_fire.166929980,e0341b83-0999-d713-4b97-2470ac8f1d9e,POINT (-103.23245 31.80633),2022-02-27T20:55:00,344.18,300.82,0.67,0.73,4.99,day,nominal,2022-02-28T05:58:37.019,2022-02-28T05:58:37.019
nasa_fire.166929983,3005ba8e-117c-a0af-c042-b1c8da51f8f7,POINT (-103.00275 32.65311),2022-02-27T20:55:00,345.3,299.34,0.7,0.75,9.91,day,nominal,2022-02-28T05:58:37.05,2022-02-28T05:58:37.05
