FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.93548825,88512dc8-2a06-e94a-ae6c-b6ac241c97c7,POINT (-105.77787 40.68524),2020-09-04T20:00:00,367,333.5,0.39,0.36,44.7,day,,2020-09-05T01:09:15.871,2020-09-05T01:09:15.871
nasa_fire.93548808,45bd049c-3f36-f208-5c6f-cb44471fc92a,POINT (-108.75078 39.46865),2020-09-04T20:00:00,367,330.9,0.41,0.37,35.4,day,,2020-09-05T01:09:15.75,2020-09-05T01:09:15.751
nasa_fire.93548813,bcf89075-cf7b-5488-c2bd-cc7c77c33df3,POINT (-105.77988 40.65422),2020-09-04T20:00:00,344,302.7,0.39,0.36,11.3,day,,2020-09-05T01:09:15.783,2020-09-05T01:09:15.783
nasa_fire.93548809,6d33ba46-6518-3b89-8f0f-ffd527621a67,POINT (-108.74915 39.46873),2020-09-04T20:00:00,367,332.9,0.41,0.37,35.7,day,,2020-09-05T01:09:15.757,2020-09-05T01:09:15.757
nasa_fire.93548810,c30b4e6c-4d87-5993-de62-05c865d27b6b,POINT (-108.75039 39.47205),2020-09-04T20:00:00,347.5,313.2,0.41,0.37,35.7,day,,2020-09-05T01:09:15.763,2020-09-05T01:09:15.763
nasa_fire.93548826,7ebc0275-bdf8-125d-b570-3cad4caf1ab5,POINT (-105.76847 40.68661),2020-09-04T20:00:00,333.2,300.7,0.39,0.36,2.3,day,,2020-09-05T01:09:15.878,2020-09-05T01:09:15.879
nasa_fire.93548827,d45633b6-9135-037f-dd22-7da11d8e041f,POINT (-105.77316 40.68593),2020-09-04T20:00:00,343.6,312.8,0.39,0.36,44.7,day,,2020-09-05T01:09:15.885,2020-09-05T01:09:15.885
nasa_fire.93548832,3e640885-5b2a-7151-42e4-be07b8b429d7,POINT (-105.78352 40.68782),2020-09-04T20:00:00,367,337.7,0.39,0.36,50,day,,2020-09-05T01:09:15.919,2020-09-05T01:09:15.92
nasa_fire.93548833,f2cd76fc-1e7f-6f20-4f39-af450235511b,POINT (-105.79273 40.68649),2020-09-04T20:00:00,367,308.4,0.39,0.36,14.3,day,,2020-09-05T01:09:15.926,2020-09-05T01:09:15.926
nasa_fire.93548807,943965c2-c348-1317-d72e-cb047b2dc9ab,POINT (-106.00826 39.78365),2020-09-04T20:00:00,346.5,312.2,0.39,0.36,9.6,day,,2020-09-05T01:09:15.739,2020-09-05T01:09:15.739
nasa_fire.93548814,d3b7aa01-cb31-ecd6-7bfb-8ebe66b3d996,POINT (-105.79889 40.65488),2020-09-04T20:00:00,348.4,306.5,0.39,0.36,11.5,day,,2020-09-05T01:09:15.79,2020-09-05T01:09:15.79
nasa_fire.93548834,b86f0f62-b0c4-b233-a36e-0c3fe45e3a4b,POINT (-105.7741 40.6892),2020-09-04T20:00:00,330.4,299.9,0.39,0.36,44.7,day,,2020-09-05T01:09:15.933,2020-09-05T01:09:15.933
nasa_fire.93548835,dbc41c7d-8a7b-f25c-09cc-39614565be14,POINT (-105.77885 40.68851),2020-09-04T20:00:00,353.1,313.6,0.39,0.36,44.7,day,,2020-09-05T01:09:15.94,2020-09-05T01:09:15.941
nasa_fire.93483032,baae5cfd-7059-47c6-19b1-42f6bb050e1f,POINT (-105.7974 40.65389),2020-09-04T08:36:00,300.5,283.9,0.49,0.4,1.2,night,,2020-09-04T13:07:07.397,2020-09-04T13:07:07.397
nasa_fire.93483035,26c98f18-f58f-ae83-d1b4-efcca44df815,POINT (-105.79901 40.64649),2020-09-04T08:36:00,309.2,283.3,0.49,0.4,1.3,night,,2020-09-04T13:07:07.42,2020-09-04T13:07:07.42
nasa_fire.93483028,1e861195-7822-ad67-16ae-a7b7978e7514,POINT (-105.80061 40.67406),2020-09-04T08:36:00,339.9,289.1,0.49,0.4,6.4,night,,2020-09-04T13:07:07.366,2020-09-04T13:07:07.366
nasa_fire.93483027,7a4c2f93-beec-2c3d-983f-d0ef748c0b2f,POINT (-105.79893 40.67767),2020-09-04T08:36:00,302.1,284.7,0.49,0.4,6.4,night,,2020-09-04T13:07:07.358,2020-09-04T13:07:07.358
nasa_fire.93483019,27e571d8-2f12-1c18-2d0e-9c90214c618d,POINT (-105.7975 40.6813),2020-09-04T08:36:00,309.9,284.8,0.49,0.4,2.2,night,,2020-09-04T13:07:07.297,2020-09-04T13:07:07.297
nasa_fire.93483012,b393a96a-a2e6-575f-a017-e66696a83abd,POINT (-105.79625 40.68496),2020-09-04T08:36:00,299.2,282.8,0.49,0.4,2.2,night,,2020-09-04T13:07:07.243,2020-09-04T13:07:07.243
nasa_fire.93483053,01e2fd19-fdbd-433a-93e4-41a8a96eb00a,POINT (-104.76841 39.85033),2020-09-04T08:36:00,296.9,283.7,0.44,0.39,0.6,night,,2020-09-04T13:07:07.568,2020-09-04T13:07:07.568
nasa_fire.93483021,345f8f81-f22c-fb0b-f835-7d635cf08999,POINT (-105.78693 40.6801),2020-09-04T08:36:00,318.3,291.2,0.49,0.4,2.4,night,,2020-09-04T13:07:07.312,2020-09-04T13:07:07.312
nasa_fire.93483020,f0ffb58b-9a37-48a8-df16-59a33f22abe1,POINT (-105.79214 40.68069),2020-09-04T08:36:00,317.4,290.9,0.49,0.4,2.2,night,,2020-09-04T13:07:07.305,2020-09-04T13:07:07.305
nasa_fire.93483022,28880e67-b849-89bd-1840-412c42956675,POINT (-105.78194 40.67953),2020-09-04T08:36:00,314.6,285.5,0.49,0.4,2.4,night,,2020-09-04T13:07:07.32,2020-09-04T13:07:07.32
nasa_fire.93483059,58ef10ae-55ae-7b08-1897-71860ec4285c,POINT (-104.60731 38.12953),2020-09-04T08:36:00,302,287.4,0.42,0.38,1.1,night,,2020-09-04T13:07:07.618,2020-09-04T13:07:07.618
nasa_fire.93483016,dadeaa55-4852-be87-e76a-49d94e3832ca,POINT (-105.77557 40.68259),2020-09-04T08:36:00,305.7,284.7,0.49,0.4,2,night,,2020-09-04T13:07:07.274,2020-09-04T13:07:07.274
nasa_fire.93483015,600ca4cc-515c-7373-92f8-8a61575aa9b2,POINT (-105.78062 40.68317),2020-09-04T08:36:00,311.8,285.8,0.49,0.4,2.4,night,,2020-09-04T13:07:07.266,2020-09-04T13:07:07.266
nasa_fire.93483014,3ba55a0e-b6a0-41de-f22f-b4eb4746d3ab,POINT (-105.78554 40.68373),2020-09-04T08:36:00,313,288.3,0.49,0.4,2.4,night,,2020-09-04T13:07:07.258,2020-09-04T13:07:07.259
nasa_fire.93483013,6ebce0ce-0e37-8386-2fc6-3fc4f1c8589f,POINT (-105.79077 40.68433),2020-09-04T08:36:00,316.3,288,0.49,0.4,2.2,night,,2020-09-04T13:07:07.251,2020-09-04T13:07:07.251
nasa_fire.93483011,4902c5c2-3ac0-b6b6-214f-a01994d3e145,POINT (-105.77923 40.68681),2020-09-04T08:36:00,299.7,284.7,0.49,0.4,1.4,night,,2020-09-04T13:07:07.235,2020-09-04T13:07:07.236
nasa_fire.93483010,78160a83-a6ee-437b-f066-9148db07d876,POINT (-105.78423 40.68738),2020-09-04T08:36:00,304.1,284.6,0.49,0.4,1.4,night,,2020-09-04T13:07:07.228,2020-09-04T13:07:07.228
nasa_fire.93483009,6b67d6c3-73e0-715f-0d34-52717b526112,POINT (-105.76947 40.68569),2020-09-04T08:36:00,321.4,287.9,0.49,0.4,4.3,night,,2020-09-04T13:07:07.22,2020-09-04T13:07:07.22
nasa_fire.93483008,799b9d8f-1b6d-7b38-90a4-cb7fe08d31d1,POINT (-105.77444 40.68626),2020-09-04T08:36:00,331.7,289.9,0.49,0.4,4.3,night,,2020-09-04T13:07:07.212,2020-09-04T13:07:07.212
nasa_fire.93483023,3f587046-1be3-3b86-8eee-8d5c7b944570,POINT (-105.77675 40.67894),2020-09-04T08:36:00,315.1,285.9,0.49,0.4,2,night,,2020-09-04T13:07:07.327,2020-09-04T13:07:07.328
nasa_fire.93483024,362b9313-27ee-4dcf-1f62-f9fc2543ca45,POINT (-105.79357 40.67706),2020-09-04T08:36:00,324.5,288.8,0.49,0.4,6.4,night,,2020-09-04T13:07:07.335,2020-09-04T13:07:07.335
nasa_fire.93483025,e4605dc5-b59e-949f-9657-f3daebf50802,POINT (-105.78826 40.67645),2020-09-04T08:36:00,329.8,289.2,0.49,0.4,4.8,night,,2020-09-04T13:07:07.343,2020-09-04T13:07:07.343
nasa_fire.93483026,871822e2-d320-966e-60aa-dca41abda4b7,POINT (-105.78299 40.67586),2020-09-04T08:36:00,327.3,288.5,0.49,0.4,4.8,night,,2020-09-04T13:07:07.351,2020-09-04T13:07:07.351
nasa_fire.93483018,21de33c2-ccda-adc5-fa63-395e9a59a34d,POINT (-105.80856 40.68256),2020-09-04T08:36:00,305.1,283.8,0.49,0.4,1.7,night,,2020-09-04T13:07:07.289,2020-09-04T13:07:07.29
nasa_fire.93483017,754d8c49-2458-5e66-3014-c1c9743e347a,POINT (-105.81421 40.6832),2020-09-04T08:36:00,299.1,282.6,0.49,0.4,1.9,night,,2020-09-04T13:07:07.282,2020-09-04T13:07:07.282
nasa_fire.93483029,7405bde3-e3e9-156b-a5e7-81d64c0e07c8,POINT (-105.79681 40.65469),2020-09-04T08:36:00,298.2,283.3,0.49,0.4,1.6,night,,2020-09-04T13:07:07.374,2020-09-04T13:07:07.374
nasa_fire.93483036,9b3ddbc8-d176-5a7c-ac6f-b8771de06e72,POINT (-105.78117 40.64441),2020-09-04T08:36:00,296.7,280.9,0.49,0.4,0.8,night,,2020-09-04T13:07:07.428,2020-09-04T13:07:07.428
nasa_fire.93483034,9651fc78-ff9c-f190-e285-52ad5086c71f,POINT (-105.79205 40.64946),2020-09-04T08:36:00,295.9,278.8,0.49,0.4,1.2,night,,2020-09-04T13:07:07.412,2020-09-04T13:07:07.412
nasa_fire.93483030,eb355159-fbad-72d2-ab97-7870387b4018,POINT (-105.79745 40.65097),2020-09-04T08:36:00,312.6,285,0.49,0.4,1.6,night,,2020-09-04T13:07:07.382,2020-09-04T13:07:07.382
nasa_fire.93483031,d319700b-5e50-97af-4b34-8812216ed6c4,POINT (-105.7983 40.64728),2020-09-04T08:36:00,307.5,282.6,0.49,0.4,2,night,,2020-09-04T13:07:07.39,2020-09-04T13:07:07.39
nasa_fire.93483033,7ba036f3-5a8d-f109-982f-22c98f7dcbcd,POINT (-105.79816 40.65018),2020-09-04T08:36:00,310.5,284.1,0.49,0.4,1.2,night,,2020-09-04T13:07:07.405,2020-09-04T13:07:07.405
nasa_fire.93465482,7cb98626-186a-a4bf-6bb9-7312ec16b3f5,POINT (-105.7978 40.67503),2020-09-03T20:18:00,356.6,318.8,0.54,0.42,122.7,day,,2020-09-04T01:09:47.279,2020-09-04T01:09:47.279
nasa_fire.93465491,d2f11f36-d876-29d1-3f4c-37ea657fd5b7,POINT (-105.78804 40.68391),2020-09-03T20:18:00,367,331.2,0.54,0.42,457.1,day,,2020-09-04T01:09:47.339,2020-09-04T01:09:47.339
nasa_fire.93465486,4d1511ac-7433-5f3d-7420-a026961d6898,POINT (-105.79475 40.68321),2020-09-03T20:18:00,367,371.6,0.54,0.42,457.1,day,,2020-09-04T01:09:47.306,2020-09-04T01:09:47.306
nasa_fire.93465485,813459c4-7c7a-a7b7-0404-4decee2b02ca,POINT (-105.78611 40.68018),2020-09-03T20:18:00,352.5,302.7,0.54,0.42,317.5,day,,2020-09-04T01:09:47.299,2020-09-04T01:09:47.299
nasa_fire.93465483,51077a44-9f61-b752-2b1e-6eb6b7142d77,POINT (-105.79309 40.67945),2020-09-03T20:18:00,367,375.1,0.54,0.42,317.5,day,,2020-09-04T01:09:47.286,2020-09-04T01:09:47.286
nasa_fire.93465481,bc118780-50d0-06f1-823f-f6f11a613096,POINT (-105.79121 40.67571),2020-09-03T20:18:00,349.8,309.7,0.54,0.42,317.5,day,,2020-09-04T01:09:47.272,2020-09-04T01:09:47.273
nasa_fire.93465493,2397c6a6-f84a-42b5-c6e9-2ffe62f12799,POINT (-105.82183 40.68432),2020-09-03T20:18:00,345.9,302,0.54,0.42,19,day,,2020-09-04T01:09:47.352,2020-09-04T01:09:47.353
nasa_fire.93465492,7947a8e7-fd40-26e8-0069-1ccc4501ae86,POINT (-105.81551 40.68498),2020-09-03T20:18:00,346.3,307,0.54,0.42,19,day,,2020-09-04T01:09:47.346,2020-09-04T01:09:47.346
nasa_fire.93465490,05ff9b73-fd7a-bf35-dce9-bfcd9a42cbc3,POINT (-105.83348 40.67916),2020-09-03T20:18:00,353.6,308.7,0.54,0.42,23.2,day,,2020-09-04T01:09:47.332,2020-09-04T01:09:47.332
nasa_fire.93465489,03fb36fb-930a-0bf5-8e4f-bd8aba1ad02c,POINT (-105.81433 40.68117),2020-09-03T20:18:00,345.7,303.7,0.54,0.42,19,day,,2020-09-04T01:09:47.326,2020-09-04T01:09:47.326
nasa_fire.93465488,37cd92da-f0de-b3c6-4ed7-a5925a478d25,POINT (-105.8079 40.68184),2020-09-03T20:18:00,348.5,301.4,0.54,0.42,43.6,day,,2020-09-04T01:09:47.319,2020-09-04T01:09:47.319
nasa_fire.93465479,ccb0d9df-a0ea-61d7-b598-900e79111da5,POINT (-105.78995 40.65614),2020-09-03T20:18:00,339.8,306.3,0.54,0.42,15.5,day,,2020-09-04T01:09:47.259,2020-09-04T01:09:47.259
nasa_fire.93465477,ca6f91e5-1fa9-d13f-e036-936c38eeb63a,POINT (-105.78181 40.64515),2020-09-03T20:18:00,344,307.8,0.54,0.42,45.7,day,,2020-09-04T01:09:47.245,2020-09-04T01:09:47.245
nasa_fire.93465487,004825f6-32ec-63e3-dcb1-99f1b6ec813c,POINT (-105.80136 40.68252),2020-09-03T20:18:00,344.5,302,0.54,0.42,43.6,day,,2020-09-04T01:09:47.312,2020-09-04T01:09:47.312
nasa_fire.93465484,7f60f773-1cdc-05bf-bd93-230e47c5728b,POINT (-105.79984 40.67875),2020-09-03T20:18:00,367,349.2,0.54,0.42,122.7,day,,2020-09-04T01:09:47.292,2020-09-04T01:09:47.292
nasa_fire.93465480,84415d52-5314-3f48-2384-05894fea128a,POINT (-105.79623 40.65549),2020-09-03T20:18:00,341.6,302.3,0.54,0.42,9.6,day,,2020-09-04T01:09:47.266,2020-09-04T01:09:47.266
nasa_fire.93465478,e601ab95-8314-bde6-5a83-80868d95640f,POINT (-105.79581 40.65159),2020-09-03T20:18:00,349.1,306.5,0.54,0.42,9.6,day,,2020-09-04T01:09:47.252,2020-09-04T01:09:47.252
nasa_fire.93465475,ed005cd2-a88f-e670-b17b-702ba965a100,POINT (-105.82612 40.56093),2020-09-03T20:18:00,330.3,298.3,0.53,0.42,4.3,day,,2020-09-04T01:09:47.232,2020-09-04T01:09:47.232
nasa_fire.93465476,76c980fb-205f-ed56-6261-9e0652e41729,POINT (-105.82662 40.5648),2020-09-03T20:18:00,333.5,301.7,0.53,0.42,19.1,day,,2020-09-04T01:09:47.239,2020-09-04T01:09:47.239
nasa_fire.93408413,6999fe73-05b2-2561-f3b9-7c07f934a483,POINT (-105.23838 40.20193),2020-09-03T08:54:00,297.1,285.4,0.39,0.36,0.6,night,,2020-09-03T13:07:55.185,2020-09-03T13:07:55.186
nasa_fire.93408412,a8aa57d4-08c8-6a1c-d939-9ddd143b80bb,POINT (-104.83035 40.41475),2020-09-03T08:54:00,296.3,286.1,0.39,0.36,0.4,night,,2020-09-03T13:07:55.177,2020-09-03T13:07:55.178
nasa_fire.93408659,a063aa92-a781-b1de-e106-fa128b01dad0,POINT (-104.60399 38.13011),2020-09-03T08:54:00,299.9,288.8,0.4,0.37,0.8,night,,2020-09-03T13:07:57.082,2020-09-03T13:07:57.082
nasa_fire.93408601,c675a6ce-666f-fceb-e123-8f9118adae41,POINT (-104.60862 38.24049),2020-09-03T08:54:00,312.1,288.9,0.4,0.37,1.5,night,,2020-09-03T13:07:56.635,2020-09-03T13:07:56.635
nasa_fire.93408407,315dac80-668d-5c12-95b6-87b88efbfda6,POINT (-105.78928 40.65778),2020-09-03T08:54:00,299.1,281.6,0.38,0.36,0.7,night,,2020-09-03T13:07:55.13,2020-09-03T13:07:55.13
nasa_fire.93408410,481fc585-9933-8aaf-1e3d-8ae5ea57c56f,POINT (-105.79554 40.65194),2020-09-03T08:54:00,317.9,282.4,0.38,0.36,1,night,,2020-09-03T13:07:55.162,2020-09-03T13:07:55.162
nasa_fire.93408409,ded4f2bf-069c-88ee-9b35-de30d58d8462,POINT (-105.79465 40.65521),2020-09-03T08:54:00,299.7,281.1,0.38,0.36,1,night,,2020-09-03T13:07:55.152,2020-09-03T13:07:55.153
nasa_fire.93408408,70158dc1-8ec6-1f3e-3e53-69bd93acaf28,POINT (-105.79915 40.65592),2020-09-03T08:54:00,310.5,283.6,0.38,0.36,1.6,night,,2020-09-03T13:07:55.14,2020-09-03T13:07:55.14
nasa_fire.93408411,88e3dabc-1ace-002f-6970-90c30e94ae2f,POINT (-105.79105 40.65124),2020-09-03T08:54:00,299.7,281.3,0.38,0.36,1,night,,2020-09-03T13:07:55.169,2020-09-03T13:07:55.169
nasa_fire.93408406,84126cde-4e21-85ab-81a9-2e6db8f60a5e,POINT (-105.83424 40.68185),2020-09-03T08:54:00,307,282.6,0.38,0.36,1.2,night,,2020-09-03T13:07:55.121,2020-09-03T13:07:55.121
nasa_fire.93389462,92b1bc3b-f3ff-f50f-002e-9d9d12765a6f,POINT (-105.79218 40.65402),2020-09-02T20:36:00,367,304.4,0.62,0.54,41.8,day,,2020-09-03T05:06:23.357,2020-09-03T05:06:23.358
nasa_fire.93389463,7a6da5c2-61d8-aa6a-f1ed-f11957416216,POINT (-105.79888 40.65362),2020-09-02T20:36:00,340.7,298.1,0.62,0.54,14.8,day,,2020-09-03T05:06:23.365,2020-09-03T05:06:23.365
nasa_fire.93389460,cbcedae2-0604-c254-1577-a21d73060f06,POINT (-105.79763 40.65395),2020-09-02T20:36:00,343.5,300.2,0.62,0.54,19.2,day,,2020-09-03T05:06:23.342,2020-09-03T05:06:23.342
nasa_fire.93389419,571e2c92-3303-3b75-4d72-468ce39942ec,POINT (-107.94556 38.73228),2020-09-02T20:36:00,344.5,319.1,0.46,0.47,12.9,day,,2020-09-03T05:06:23.024,2020-09-03T05:06:23.024
nasa_fire.93389418,2543169c-3bca-424b-d6ab-c4c6b4a5c699,POINT (-107.94025 38.73274),2020-09-02T20:36:00,342.8,313.4,0.46,0.47,8.5,day,,2020-09-03T05:06:23.016,2020-09-03T05:06:23.016
nasa_fire.93389458,348aecda-0a48-cf71-2e3f-79e6cfc10e8d,POINT (-105.79049 40.64939),2020-09-02T20:36:00,367,305.2,0.62,0.54,19.2,day,,2020-09-03T05:06:23.326,2020-09-03T05:06:23.326
nasa_fire.93389459,70427b96-c79e-253e-bac1-19bfe3802ece,POINT (-105.79076 40.6544),2020-09-02T20:36:00,349.7,302.5,0.62,0.54,19.2,day,,2020-09-03T05:06:23.334,2020-09-03T05:06:23.334
nasa_fire.93389461,e5853a7d-180d-30b4-acfc-3425173c2eea,POINT (-105.79195 40.64902),2020-09-02T20:36:00,345.5,304.8,0.62,0.54,13.5,day,,2020-09-03T05:06:23.35,2020-09-03T05:06:23.35
nasa_fire.93335094,bc247c33-9e90-72d4-3335-b0ad01b04b31,POINT (-104.60967 38.24078),2020-09-02T09:12:00,304.5,286.7,0.4,0.44,0.9,night,,2020-09-02T13:06:42.971,2020-09-02T13:06:42.971
nasa_fire.93315218,9490def9-a689-19ac-46b7-04f1014ef41c,POINT (-107.94881 38.72961),2020-09-01T20:54:00,345.2,306.9,0.41,0.61,5.9,day,,2020-09-02T01:06:49.06,2020-09-02T01:06:49.06
nasa_fire.93314591,43645e49-a249-08d1-e72d-54f35920afee,POINT (-107.93336 38.71878),2020-09-01T19:12:00,332.8,301.3,0.41,0.61,2.2,day,,2020-09-01T23:09:49.351,2020-09-01T23:09:49.351
nasa_fire.93314592,9143b3cf-7cbb-09c1-a488-22366ce46b33,POINT (-107.93789 38.71755),2020-09-01T19:12:00,327.3,300.1,0.41,0.61,1.8,day,,2020-09-01T23:09:49.358,2020-09-01T23:09:49.358
nasa_fire.93246059,b06237e3-afb7-a7bd-9941-77968580f545,POINT (-102.85281 38.13457),2020-08-31T19:36:00,336,308.2,0.44,0.38,2.8,day,,2020-08-31T23:13:43.709,2020-08-31T23:13:43.709
nasa_fire.93245657,f71d43f3-d527-51cf-11c2-8fe8a0ff8146,POINT (-104.40868 36.99968),2020-08-31T19:30:00,333.8,305.1,0.52,0.41,4.9,day,,2020-08-31T23:13:40.864,2020-08-31T23:13:40.864
nasa_fire.93193635,9fc97ab1-6f94-5bf8-e08d-fd0e8d620c6a,POINT (-104.40813 36.99552),2020-08-31T09:54:00,296.9,280.2,0.67,0.74,1.1,night,,2020-08-31T15:07:36.292,2020-08-31T15:07:36.292
nasa_fire.93193634,82064414-491e-b9b1-938d-e1963d29ebba,POINT (-104.40645 37.00238),2020-08-31T09:54:00,295.9,279.9,0.67,0.74,1.1,night,,2020-08-31T15:07:36.285,2020-08-31T15:07:36.285
nasa_fire.93193629,ccdc8e37-49ce-ffe9-0554-4062a970d37d,POINT (-104.40819 36.9978),2020-08-31T09:54:00,300.1,280.2,0.67,0.74,1.5,night,,2020-08-31T15:07:36.248,2020-08-31T15:07:36.248
nasa_fire.93192327,42501a32-dcee-b6cf-71f9-7e0a31ca5851,POINT (-104.60784 38.24071),2020-08-31T08:12:00,305.4,286.8,0.55,0.51,0.9,night,,2020-08-31T13:07:01.754,2020-08-31T13:07:01.754
nasa_fire.93173604,54260786-0aac-b0cf-e763-6f90462e5964,POINT (-108.59747 40.65366),2020-08-30T19:54:00,367,325.5,0.44,0.38,64.5,day,,2020-08-31T01:11:15.163,2020-08-31T01:11:15.163
nasa_fire.93173603,52e84db9-be08-8eb6-f85f-47f9a5b7134d,POINT (-108.59634 40.65022),2020-08-30T19:54:00,349.2,317.3,0.44,0.38,8.7,day,,2020-08-31T01:11:15.156,2020-08-31T01:11:15.156
nasa_fire.93110945,e06d2883-673c-a4e9-f320-6d0a7ee27b8c,POINT (-104.60721 38.12652),2020-08-30T08:30:00,299.4,286.4,0.48,0.4,1,night,,2020-08-30T13:09:02.577,2020-08-30T13:09:02.577
nasa_fire.93110944,fea43c74-c8a3-eb13-ea13-40db38bcd1fd,POINT (-104.60883 38.23363),2020-08-30T08:30:00,297.6,286.6,0.48,0.4,0.6,night,,2020-08-30T13:09:02.569,2020-08-30T13:09:02.57
nasa_fire.93016707,4a857a37-3263-a483-2dc8-4704965a0f9b,POINT (-104.60441 38.23517),2020-08-29T08:48:00,299.4,286.9,0.38,0.36,0.7,night,,2020-08-29T13:07:59.898,2020-08-29T13:07:59.898
