FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.169495940,ba26d619-83e8-d9ee-afda-066057347c21,POINT (21.45109 28.71411),2022-03-30T23:31:00,309.33,286.74,0.46,0.64,1.12,night,nominal,2022-03-31T05:57:35.398,2022-03-31T05:57:35.398
nasa_fire.169495970,1e39fe04-5f2e-9fec-736b-fde46b89941f,POINT (22.40446 27.58203),2022-03-30T23:31:00,350.47,285.42,0.39,0.6,4.7,night,nominal,2022-03-31T05:57:35.621,2022-03-31T05:57:35.621
nasa_fire.169495969,81c4c951-9b77-44af-448b-6c3256be58f3,POINT (22.40039 27.58235),2022-03-30T23:31:00,336.26,286.1,0.39,0.6,4.7,night,nominal,2022-03-31T05:57:35.614,2022-03-31T05:57:35.614
nasa_fire.169495967,4ee46682-db6b-a774-b1a9-f23cf3602466,POINT (22.49711 27.64139),2022-03-30T23:31:00,296.65,285.04,0.39,0.59,2.6,night,nominal,2022-03-31T05:57:35.6,2022-03-31T05:57:35.6
nasa_fire.169495966,2dd25a29-48e3-9165-3d88-11d30a502000,POINT (22.50116 27.64108),2022-03-30T23:31:00,335.33,285.56,0.39,0.59,2.6,night,nominal,2022-03-31T05:57:35.593,2022-03-31T05:57:35.593
nasa_fire.169495965,ac2be102-d38b-717a-5a56-6df18c4babd7,POINT (22.49771 27.64691),2022-03-30T23:31:00,303.69,288.12,0.39,0.59,2.6,night,nominal,2022-03-31T05:57:35.585,2022-03-31T05:57:35.585
nasa_fire.169495964,d2a2ee36-e379-94ee-be97-4355dd9107b0,POINT (22.47742 27.64849),2022-03-30T23:31:00,295.37,284.67,0.39,0.59,5.25,night,nominal,2022-03-31T05:57:35.577,2022-03-31T05:57:35.577
nasa_fire.169495963,2ef58c18-6e0c-8299-88a0-84a6e06b6eb8,POINT (22.50177 27.6466),2022-03-30T23:31:00,367,289.84,0.39,0.59,2.6,night,high,2022-03-31T05:57:35.569,2022-03-31T05:57:35.569
nasa_fire.169495962,e7edd3c7-eec9-c921-d54d-25379551454b,POINT (22.48147 27.64818),2022-03-30T23:31:00,367,291.3,0.39,0.59,7.28,night,high,2022-03-31T05:57:35.561,2022-03-31T05:57:35.561
nasa_fire.169495961,e48a4002-3c8c-f56c-7057-80ca869e712c,POINT (22.43026 27.81324),2022-03-30T23:31:00,305.99,285.87,0.39,0.6,2.52,night,nominal,2022-03-31T05:57:35.555,2022-03-31T05:57:35.555
nasa_fire.169495960,c7d1218f-61a6-7e14-1851-6d7ed80089cb,POINT (22.43439 27.81291),2022-03-30T23:31:00,343.74,287.21,0.39,0.6,2.52,night,nominal,2022-03-31T05:57:35.547,2022-03-31T05:57:35.547
nasa_fire.169495959,c4ddd21d-4b60-87f9-d302-fbab8c3bf337,POINT (19.91286 28.05815),2022-03-30T23:31:00,298.7,277.87,0.56,0.69,1.22,night,nominal,2022-03-31T05:57:35.54,2022-03-31T05:57:35.54
nasa_fire.169495958,0761a18a-58ce-90cc-0442-3b6b58d087dc,POINT (22.38386 27.94496),2022-03-30T23:31:00,297.36,284.62,0.4,0.6,0.28,night,nominal,2022-03-31T05:57:35.533,2022-03-31T05:57:35.533
nasa_fire.169495957,204858e6-79be-ecda-efce-a66cad2841a1,POINT (22.32673 27.98674),2022-03-30T23:31:00,298.17,285.3,0.4,0.6,3.61,night,nominal,2022-03-31T05:57:35.526,2022-03-31T05:57:35.526
nasa_fire.169495956,35337df1-75b2-b8af-b9f2-b176c84f0cd3,POINT (22.31834 27.98738),2022-03-30T23:31:00,302.13,285.36,0.4,0.6,6.76,night,nominal,2022-03-31T05:57:35.519,2022-03-31T05:57:35.519
nasa_fire.169495955,84b13a77-c66c-146f-a744-8f7fe5c324f7,POINT (22.32253 27.98706),2022-03-30T23:31:00,367,291.94,0.4,0.6,6.76,night,high,2022-03-31T05:57:35.509,2022-03-31T05:57:35.509
nasa_fire.169495954,6954f043-dff2-d57b-1edf-bcbd7dfca96b,POINT (19.91178 28.20733),2022-03-30T23:31:00,314.09,279.18,0.56,0.69,1.51,night,nominal,2022-03-31T05:57:35.501,2022-03-31T05:57:35.501
nasa_fire.169495953,302d9f37-134b-fd4d-4932-808212f2f284,POINT (19.91512 28.20741),2022-03-30T23:31:00,295.97,277.24,0.57,0.69,1.01,night,nominal,2022-03-31T05:57:35.493,2022-03-31T05:57:35.493
nasa_fire.169495952,ce8929d8-ac91-e5ec-3a1d-49139e5bb297,POINT (19.90912 28.20774),2022-03-30T23:31:00,304.23,278.07,0.57,0.69,1.01,night,nominal,2022-03-31T05:57:35.485,2022-03-31T05:57:35.485
nasa_fire.169495951,07869d44-06ee-396f-1c1e-601308238522,POINT (19.92121 28.28486),2022-03-30T23:31:00,315.42,280.1,0.57,0.69,1.96,night,nominal,2022-03-31T05:57:35.478,2022-03-31T05:57:35.478
nasa_fire.169495947,7ca74b4f-204f-bb48-69de-57b4a7e161af,POINT (21.9373 28.37075),2022-03-30T23:31:00,301.02,285.04,0.43,0.62,0.69,night,nominal,2022-03-31T05:57:35.449,2022-03-31T05:57:35.449
nasa_fire.169495943,551779d1-888a-0e33-8a57-eab185ccf7af,POINT (21.37647 28.70124),2022-03-30T23:31:00,304.2,286.6,0.47,0.64,0.84,night,nominal,2022-03-31T05:57:35.419,2022-03-31T05:57:35.419
nasa_fire.169495942,4a5d0b76-e6a0-0095-69e7-139ce832727a,POINT (21.45055 28.70817),2022-03-30T23:31:00,297.65,285.95,0.46,0.64,1.12,night,nominal,2022-03-31T05:57:35.411,2022-03-31T05:57:35.412
nasa_fire.169495941,2889c2e0-4c09-3240-2213-d8171c5983ed,POINT (21.38245 28.71284),2022-03-30T23:31:00,301.09,286.15,0.47,0.64,0.42,night,nominal,2022-03-31T05:57:35.405,2022-03-31T05:57:35.405
nasa_fire.169495922,5ae078b6-561e-26c3-c6db-929089df1054,POINT (22.4572 28.78336),2022-03-30T23:31:00,298.38,284.78,0.4,0.6,0.89,night,nominal,2022-03-31T05:57:35.268,2022-03-31T05:57:35.268
nasa_fire.169495921,64ac6ec6-ecbb-9437-aac1-9eeb397b4d86,POINT (22.46211 28.78865),2022-03-30T23:31:00,296.5,284.71,0.4,0.6,2.12,night,nominal,2022-03-31T05:57:35.258,2022-03-31T05:57:35.258
nasa_fire.169495920,860fe416-1494-4cef-c1d8-b5921e36a717,POINT (21.21865 28.87261),2022-03-30T23:31:00,312.11,286.58,0.48,0.65,1.39,night,nominal,2022-03-31T05:57:35.251,2022-03-31T05:57:35.251
nasa_fire.169495919,7e7afc35-8ddd-6284-dacc-6352bdecae0d,POINT (22.45776 28.78896),2022-03-30T23:31:00,344.86,287.48,0.4,0.6,4.98,night,nominal,2022-03-31T05:57:35.243,2022-03-31T05:57:35.243
nasa_fire.169495918,19c587b4-a0a3-5da7-6e86-2eaac5d4a2ce,POINT (20.95231 28.90137),2022-03-30T23:31:00,323.01,285.56,0.5,0.66,7.3,night,nominal,2022-03-31T05:57:35.236,2022-03-31T05:57:35.236
nasa_fire.169495917,13c69033-421f-524b-c111-47e5997c2026,POINT (20.95812 28.90716),2022-03-30T23:31:00,296.77,286.24,0.5,0.65,7.3,night,nominal,2022-03-31T05:57:35.228,2022-03-31T05:57:35.229
nasa_fire.169495916,f03fc26d-5f20-058c-7350-7500f4d34a11,POINT (20.94758 28.90781),2022-03-30T23:31:00,299.02,286.24,0.5,0.66,13.08,night,nominal,2022-03-31T05:57:35.221,2022-03-31T05:57:35.221
nasa_fire.169495915,f8baed1b-d685-d873-afc7-95ada785ccce,POINT (20.95284 28.90749),2022-03-30T23:31:00,367,291.24,0.5,0.66,7.3,night,high,2022-03-31T05:57:35.214,2022-03-31T05:57:35.214
nasa_fire.169495914,c52d3c9b-993f-2f7d-fa68-61f2e38f4e91,POINT (22.12673 28.83548),2022-03-30T23:31:00,307.87,285.3,0.42,0.61,0.81,night,nominal,2022-03-31T05:57:35.206,2022-03-31T05:57:35.206
nasa_fire.169495913,70a9304f-88f4-e1bf-2a3c-fe725d2f0597,POINT (22.12226 28.8358),2022-03-30T23:31:00,297.31,285.06,0.42,0.61,0.74,night,nominal,2022-03-31T05:57:35.198,2022-03-31T05:57:35.198
nasa_fire.169495912,d2ef9cf2-f44a-af1d-2be9-27f7523ee905,POINT (22.11779 28.83612),2022-03-30T23:31:00,298.77,285.56,0.42,0.61,0.74,night,nominal,2022-03-31T05:57:35.19,2022-03-31T05:57:35.191
nasa_fire.169495911,12b51c72-983d-c839-b903-e66c74ff8d86,POINT (22.10889 28.83674),2022-03-30T23:31:00,300.67,285.96,0.42,0.61,0.88,night,nominal,2022-03-31T05:57:35.183,2022-03-31T05:57:35.183
nasa_fire.169495910,44f0da09-0e7c-ef43-8b10-39cf5bac89ac,POINT (20.96913 28.91263),2022-03-30T23:31:00,314.77,286.47,0.5,0.65,1.67,night,nominal,2022-03-31T05:57:35.176,2022-03-31T05:57:35.176
nasa_fire.169495909,4d72395f-66a2-bb12-8aa3-54bc28d9bb62,POINT (20.96391 28.91296),2022-03-30T23:31:00,314.01,286.49,0.5,0.65,1.67,night,nominal,2022-03-31T05:57:35.169,2022-03-31T05:57:35.169
nasa_fire.169495908,991807e4-1001-68e0-c938-b8c32d69bcc1,POINT (22.62227 28.83845),2022-03-30T23:31:00,301.65,284.98,0.39,0.6,0.85,night,nominal,2022-03-31T05:57:35.162,2022-03-31T05:57:35.162
nasa_fire.169495907,311fa26e-41bc-1f8b-4f3c-37add6bafe13,POINT (22.64307 28.84243),2022-03-30T23:31:00,325.67,284.88,0.39,0.59,1.59,night,nominal,2022-03-31T05:57:35.155,2022-03-31T05:57:35.155
nasa_fire.169495906,969f34a9-097c-c293-7285-8fb6ff3296c0,POINT (19.06271 29.07207),2022-03-30T23:31:00,333.64,284.48,0.65,0.73,6.97,night,nominal,2022-03-31T05:57:35.147,2022-03-31T05:57:35.147
nasa_fire.169495905,f89baca8-f2c2-d820-7a49-bc8e13ae1ab0,POINT (19.05586 29.07241),2022-03-30T23:31:00,337.89,284.32,0.65,0.73,9.49,night,nominal,2022-03-31T05:57:35.14,2022-03-31T05:57:35.14
nasa_fire.169495904,dd61374c-6c27-bbba-7792-51489da9a221,POINT (19.06229 29.07345),2022-03-30T23:31:00,339.38,285.11,0.65,0.73,6.23,night,nominal,2022-03-31T05:57:35.133,2022-03-31T05:57:35.133
nasa_fire.169495903,3ffb08b0-0af9-2bfa-b4b5-e3d0af637fb9,POINT (19.05543 29.07376),2022-03-30T23:31:00,333.29,284.51,0.65,0.73,6.23,night,nominal,2022-03-31T05:57:35.124,2022-03-31T05:57:35.124
nasa_fire.169495902,356a5d39-21db-d11f-395e-875dbcb8c514,POINT (20.78332 29.03482),2022-03-30T23:31:00,305.78,285.3,0.51,0.66,0.97,night,nominal,2022-03-31T05:57:35.116,2022-03-31T05:57:35.116
nasa_fire.169495901,e388eddd-ff11-e9f2-2984-2ab18dd49f61,POINT (20.78386 29.04101),2022-03-30T23:31:00,331.52,287.17,0.51,0.66,3.4,night,nominal,2022-03-31T05:57:35.108,2022-03-31T05:57:35.109
nasa_fire.169495900,be5ad9cc-5098-3af2-072a-4cf2d1f466b6,POINT (20.78493 29.05338),2022-03-30T23:31:00,309.39,285.57,0.51,0.66,1.19,night,nominal,2022-03-31T05:57:35.101,2022-03-31T05:57:35.102
nasa_fire.169495899,568b56d7-1db1-0ba1-98ca-3ba9667c7dc9,POINT (20.77954 29.05372),2022-03-30T23:31:00,298.46,285.42,0.51,0.66,1.19,night,nominal,2022-03-31T05:57:35.094,2022-03-31T05:57:35.094
nasa_fire.169495898,7bec6ded-aa51-688e-03d0-cb779316e0bc,POINT (20.78545 29.05957),2022-03-30T23:31:00,313.28,286.47,0.51,0.66,1.19,night,nominal,2022-03-31T05:57:35.087,2022-03-31T05:57:35.088
nasa_fire.169495897,d6dfa21a-a59a-a39b-4916-f733bd1aa05c,POINT (20.78006 29.05991),2022-03-30T23:31:00,303.69,286.13,0.51,0.66,1.19,night,nominal,2022-03-31T05:57:35.08,2022-03-31T05:57:35.08
nasa_fire.169495894,189eb254-0223-d45e-412f-3964e87795b8,POINT (19.69453 29.22621),2022-03-30T23:31:00,296.28,282.06,0.59,0.7,0.94,night,nominal,2022-03-31T05:57:35.056,2022-03-31T05:57:35.057
nasa_fire.169495893,5b6f4a35-7629-da32-429d-1a256857af77,POINT (19.70124 29.23245),2022-03-30T23:31:00,296.86,282.73,0.59,0.7,7.23,night,nominal,2022-03-31T05:57:35.048,2022-03-31T05:57:35.048
nasa_fire.169495892,58da3321-946f-ba94-293c-7e12a5fad4b2,POINT (19.68868 29.23313),2022-03-30T23:31:00,295.09,282.9,0.59,0.7,12.84,night,nominal,2022-03-31T05:57:35.04,2022-03-31T05:57:35.04
nasa_fire.169495891,3fe94172-7558-55c7-39fa-3580adf04486,POINT (19.69499 29.23279),2022-03-30T23:31:00,367,287.12,0.59,0.7,12.84,night,high,2022-03-31T05:57:35.03,2022-03-31T05:57:35.03
nasa_fire.169495939,fab62a8f-c5af-a4c9-7b1d-a1f774a9dac4,POINT (22.38032 28.69189),2022-03-30T23:31:00,296.49,284.69,0.4,0.6,2.48,night,nominal,2022-03-31T05:57:35.391,2022-03-31T05:57:35.391
nasa_fire.169495938,eac6bbb3-137b-bda5-2e65-758bbaa4e512,POINT (22.38445 28.69156),2022-03-30T23:31:00,342.73,285.86,0.4,0.6,2.48,night,nominal,2022-03-31T05:57:35.385,2022-03-31T05:57:35.385
nasa_fire.169495937,37a1ef49-4750-ce6f-7276-603d2fe0a4ab,POINT (22.38273 28.69525),2022-03-30T23:31:00,344.21,286.88,0.41,0.6,4.28,night,nominal,2022-03-31T05:57:35.378,2022-03-31T05:57:35.378
nasa_fire.169495936,d211d061-99d1-cd60-b1f3-a22f57d020bf,POINT (19.7638 28.91132),2022-03-30T23:31:00,307.86,285.65,0.58,0.7,8.75,night,nominal,2022-03-31T05:57:35.37,2022-03-31T05:57:35.371
nasa_fire.169495935,3f9b5592-3227-16c8-36ab-73b68db913c8,POINT (19.77504 28.9107),2022-03-30T23:31:00,353.6,288.7,0.58,0.7,17.21,night,nominal,2022-03-31T05:57:35.363,2022-03-31T05:57:35.363
nasa_fire.169495934,82ba4713-16e5-8e8e-0477-09c14b4e0599,POINT (19.76925 28.91102),2022-03-30T23:31:00,367,287.65,0.58,0.7,17.21,night,high,2022-03-31T05:57:35.355,2022-03-31T05:57:35.355
nasa_fire.169495933,53a68015-92e5-c1e9-0793-1a838e1f33c4,POINT (22.5013 28.7766),2022-03-30T23:31:00,313.9,285.04,0.4,0.6,1.18,night,nominal,2022-03-31T05:57:35.347,2022-03-31T05:57:35.347
nasa_fire.169495932,a30f1b26-db00-1ab1-0dd7-ae906cbd964f,POINT (21.22326 28.87104),2022-03-30T23:31:00,297.49,285.5,0.48,0.64,0.9,night,nominal,2022-03-31T05:57:35.341,2022-03-31T05:57:35.341
nasa_fire.169495931,39e0f9f6-a4b3-be5e-6458-423842f4862f,POINT (21.21821 28.87139),2022-03-30T23:31:00,309.73,286.04,0.48,0.65,1.47,night,nominal,2022-03-31T05:57:35.334,2022-03-31T05:57:35.334
nasa_fire.169495930,53ddf0d6-4e06-33b5-17c5-d55f3b6c002f,POINT (22.79663 28.75857),2022-03-30T23:31:00,308.04,284.09,0.38,0.59,1.03,night,nominal,2022-03-31T05:57:35.327,2022-03-31T05:57:35.327
nasa_fire.169495929,2dfe1218-bc05-86c1-89c6-a39914e84f55,POINT (22.45594 28.78581),2022-03-30T23:31:00,302.27,285.16,0.4,0.6,1.71,night,nominal,2022-03-31T05:57:35.319,2022-03-31T05:57:35.319
nasa_fire.169495928,4774bfb2-5dfa-9abf-4130-d33575fab872,POINT (22.46028 28.78547),2022-03-30T23:31:00,326.95,285.27,0.4,0.6,1.71,night,nominal,2022-03-31T05:57:35.311,2022-03-31T05:57:35.311
nasa_fire.169495927,2893e4d6-d366-dd09-c908-f93c7b750f3b,POINT (22.46079 28.79107),2022-03-30T23:31:00,317.12,285.18,0.4,0.6,1.71,night,nominal,2022-03-31T05:57:35.303,2022-03-31T05:57:35.303
nasa_fire.169495926,ef891bbc-04fe-df6c-9cb4-7f7c9dd9ab38,POINT (22.45642 28.79141),2022-03-30T23:31:00,308.73,285.19,0.4,0.6,1.71,night,nominal,2022-03-31T05:57:35.296,2022-03-31T05:57:35.296
nasa_fire.169495925,20b343f2-0600-1d93-4426-83e3b5e8139f,POINT (20.95224 28.9018),2022-03-30T23:31:00,334.29,286.05,0.5,0.65,5.5,night,nominal,2022-03-31T05:57:35.289,2022-03-31T05:57:35.289
nasa_fire.169495924,fd54d2a0-be49-695f-aac7-711229f3113f,POINT (22.79439 28.75867),2022-03-30T23:31:00,300.29,284.4,0.38,0.59,0.83,night,nominal,2022-03-31T05:57:35.282,2022-03-31T05:57:35.282
nasa_fire.169495923,ece52b11-75db-f264-22c0-ee59eb461964,POINT (22.50311 28.78005),2022-03-30T23:31:00,305.25,285.12,0.4,0.6,0.95,night,nominal,2022-03-31T05:57:35.276,2022-03-31T05:57:35.276
nasa_fire.169495888,048ae635-360b-f133-84fa-2897aa712f44,POINT (21.4281 29.19081),2022-03-30T23:29:00,301.37,285.72,0.47,0.64,0.51,night,nominal,2022-03-31T05:57:34.999,2022-03-31T05:57:34.999
nasa_fire.169495885,e8b90449-5506-bf56-6569-5a60ff6c082f,POINT (21.64124 29.21853),2022-03-30T23:29:00,297.5,285.78,0.45,0.63,0.63,night,nominal,2022-03-31T05:57:34.972,2022-03-31T05:57:34.972
nasa_fire.169495884,91054724-67a3-75cf-1f3a-869ceda9ee3d,POINT (21.54736 29.25475),2022-03-30T23:29:00,318.3,288.64,0.46,0.64,2.49,night,nominal,2022-03-31T05:57:34.962,2022-03-31T05:57:34.962
nasa_fire.169495882,306f735c-321f-8135-f7c4-ea472b467752,POINT (21.54741 29.25141),2022-03-30T23:29:00,313.43,287.5,0.46,0.64,1.49,night,nominal,2022-03-31T05:57:34.948,2022-03-31T05:57:34.948
nasa_fire.169495881,5fbfcac7-7015-a500-7bbf-c650ee05b66d,POINT (21.54794 29.25735),2022-03-30T23:29:00,296.25,285.33,0.46,0.64,0.48,night,nominal,2022-03-31T05:57:34.94,2022-03-31T05:57:34.94
nasa_fire.169495877,09021488-7657-e009-0ce0-6698cd095b67,POINT (19.71284 29.71153),2022-03-30T23:29:00,322.71,284.77,0.6,0.7,2.17,night,nominal,2022-03-31T05:57:34.91,2022-03-31T05:57:34.91
nasa_fire.169495866,2608b9bb-8ef7-f62e-1c4f-fff6746c7592,POINT (19.61092 30.40028),2022-03-30T23:29:00,331.3,284.33,0.61,0.71,5.04,night,nominal,2022-03-31T05:57:34.828,2022-03-31T05:57:34.828
nasa_fire.169495865,5dcfcdb5-7d1f-ecb3-916f-b43480b5618f,POINT (19.59771 30.40763),2022-03-30T23:29:00,298.66,284.56,0.61,0.71,0.71,night,nominal,2022-03-31T05:57:34.821,2022-03-31T05:57:34.821
nasa_fire.169495864,1b40c00c-4e72-de84-a5d0-faf16143a5d3,POINT (19.591 30.40796),2022-03-30T23:29:00,296.65,284.57,0.61,0.71,0.71,night,nominal,2022-03-31T05:57:34.813,2022-03-31T05:57:34.813
nasa_fire.169495861,1aaac87a-49c4-9827-9a74-559bf909c335,POINT (19.60886 30.40346),2022-03-30T23:29:00,342.11,285.12,0.61,0.71,5.43,night,nominal,2022-03-31T05:57:34.788,2022-03-31T05:57:34.788
nasa_fire.169495860,414834de-6edd-2954-acbc-a4e16b741175,POINT (19.59579 30.41073),2022-03-30T23:29:00,298.72,284.31,0.61,0.71,4.08,night,nominal,2022-03-31T05:57:34.779,2022-03-31T05:57:34.779
nasa_fire.169495887,b512d8cb-3ae8-d57f-20c9-48411aedf10d,POINT (21.52668 29.19043),2022-03-30T23:29:00,310.04,286.05,0.46,0.64,1.14,night,nominal,2022-03-31T05:57:34.987,2022-03-31T05:57:34.987
nasa_fire.169488015,2848a3ea-879d-21d5-0a36-156aee43d3ff,POINT (-102.64433 31.50873),2022-03-30T19:34:00,339.89,303.24,0.53,0.42,7.92,day,nominal,2022-03-31T00:10:35.261,2022-03-31T00:10:35.261
nasa_fire.169488014,e0c64437-61b0-e5f8-0645-73c6609767a0,POINT (-102.63684 31.50221),2022-03-30T19:34:00,342.77,316.27,0.53,0.42,37.63,day,nominal,2022-03-31T00:10:35.249,2022-03-31T00:10:35.25
nasa_fire.169488018,19ec2275-cdad-25a3-a8d4-32ca034312a9,POINT (-101.83077 32.25263),2022-03-30T19:34:00,338.03,304.77,0.47,0.4,13.88,day,nominal,2022-03-31T00:10:35.299,2022-03-31T00:10:35.299
nasa_fire.169459889,2abda765-41d2-7812-360c-467a9c23792b,POINT (9.74441 28.91568),2022-03-30T12:49:00,340,308.22,0.55,0.43,12.58,day,nominal,2022-03-30T18:01:37.71,2022-03-30T18:01:37.71
nasa_fire.169459888,3f6d573b-c591-31af-7faa-89f34d15b60c,POINT (9.75007 28.91632),2022-03-30T12:49:00,340.31,307.34,0.55,0.43,12.73,day,nominal,2022-03-30T18:01:37.703,2022-03-30T18:01:37.703
nasa_fire.169459887,87ac9453-9ece-c190-3e7a-486c054908cb,POINT (9.75065 28.9124),2022-03-30T12:49:00,340.05,310.9,0.55,0.43,12.73,day,low,2022-03-30T18:01:37.695,2022-03-30T18:01:37.695
nasa_fire.169459886,ee974650-6a8e-646b-db6d-ed061b0b88d1,POINT (9.9532 28.88849),2022-03-30T12:49:00,335.73,307.78,0.56,0.43,1.41,day,low,2022-03-30T18:01:37.687,2022-03-30T18:01:37.687
nasa_fire.169459890,8e46d50b-b57d-5806-84f3-78093303638a,POINT (19.61453 30.40087),2022-03-30T12:49:00,367,294.03,0.72,0.76,14.81,day,high,2022-03-30T18:01:37.718,2022-03-30T18:01:37.718
nasa_fire.169459874,0bedae1c-d742-c554-0c24-280333aee45b,POINT (19.69558 29.23025),2022-03-30T12:46:00,357.05,300.71,0.71,0.75,11.43,day,low,2022-03-30T18:01:37.596,2022-03-30T18:01:37.596
nasa_fire.169459882,00871589-c9a9-dca7-5ae7-43469f969311,POINT (9.79138 28.73486),2022-03-30T12:46:00,346.94,311.84,0.55,0.43,9.04,day,nominal,2022-03-30T18:01:37.655,2022-03-30T18:01:37.655
nasa_fire.169459881,2eaf68e8-4bec-5a87-05e1-fffe2182b7d3,POINT (9.78502 28.63481),2022-03-30T12:46:00,339.21,310.04,0.55,0.43,3.5,day,low,2022-03-30T18:01:37.647,2022-03-30T18:01:37.648
nasa_fire.169459880,55604251-6a8c-43fe-30ea-23eda8982d52,POINT (9.78559 28.63088),2022-03-30T12:46:00,341.02,310.57,0.55,0.43,2.75,day,nominal,2022-03-30T18:01:37.639,2022-03-30T18:01:37.639
nasa_fire.169459876,fdefd707-7211-c485-d047-3d04ce657b3f,POINT (19.69851 29.23449),2022-03-30T12:46:00,341.96,298.36,0.71,0.75,6.75,day,nominal,2022-03-30T18:01:37.61,2022-03-30T18:01:37.61
nasa_fire.169459875,56663493-beef-950a-3809-3f6711e399ca,POINT (19.69879 29.22741),2022-03-30T12:46:00,357.71,303.58,0.71,0.75,24.3,day,low,2022-03-30T18:01:37.603,2022-03-30T18:01:37.603
nasa_fire.169459868,80cbd84c-a4b8-4eaa-4806-08398ed660d4,POINT (17.33191 28.58355),2022-03-30T12:46:00,335.52,307.37,0.51,0.66,1.84,day,low,2022-03-30T18:01:37.553,2022-03-30T18:01:37.553
nasa_fire.169459873,c723015c-b45a-652c-41ec-51442c0a5d9d,POINT (19.70336 29.2306),2022-03-30T12:46:00,339.65,299.55,0.71,0.75,12.67,day,nominal,2022-03-30T18:01:37.589,2022-03-30T18:01:37.589
nasa_fire.169459872,00b4de1f-5954-6978-a011-0d3affbf10c4,POINT (19.77883 28.91104),2022-03-30T12:46:00,357.38,305.78,0.72,0.75,50.03,day,low,2022-03-30T18:01:37.582,2022-03-30T18:01:37.582
nasa_fire.169459871,d06738f6-193e-a4ab-7f5e-cf63f1580432,POINT (19.77071 28.91068),2022-03-30T12:46:00,354.56,306.32,0.72,0.75,42.77,day,nominal,2022-03-30T18:01:37.575,2022-03-30T18:01:37.575
nasa_fire.169449935,a3b56510-c16e-07a7-65fb-1681c14f3bef,POINT (19.69654 29.23302),2022-03-30T11:06:00,367,307.82,0.35,0.57,16.33,day,high,2022-03-30T18:00:20.405,2022-03-30T18:00:20.405
nasa_fire.169449942,74393883-82d4-fbe5-39b3-d90ed48b2c5e,POINT (19.61086 30.40361),2022-03-30T11:06:00,367,298.96,0.33,0.55,6.97,day,high,2022-03-30T18:00:20.463,2022-03-30T18:00:20.463
nasa_fire.169449941,6d87710a-1b96-70b9-a953-d7066e7cb090,POINT (17.4664 28.97567),2022-03-30T11:06:00,337.35,300.69,0.48,0.64,2.21,day,nominal,2022-03-30T18:00:20.455,2022-03-30T18:00:20.455
nasa_fire.169449939,0b6d84f6-4a42-f2fc-9bf4-40dfa7eb24bb,POINT (19.69539 29.23281),2022-03-30T11:06:00,356.77,304.59,0.35,0.57,9.09,day,nominal,2022-03-30T18:00:20.436,2022-03-30T18:00:20.436
nasa_fire.169449938,1036daa8-350a-ca29-8325-b341af36d4cd,POINT (19.6989 29.23365),2022-03-30T11:06:00,342.11,302.17,0.35,0.57,8.82,day,nominal,2022-03-30T18:00:20.428,2022-03-30T18:00:20.428
nasa_fire.169449937,f56cef96-34b3-7a87-db07-3cfb0d8af2c8,POINT (19.06318 29.07495),2022-03-30T11:06:00,356.24,306.29,0.38,0.59,12.44,day,low,2022-03-30T18:00:20.42,2022-03-30T18:00:20.42
nasa_fire.169449936,df1527f7-8d3e-98d0-3179-9aa41f15bcb3,POINT (19.05933 29.07401),2022-03-30T11:06:00,355.02,306.75,0.38,0.59,10.05,day,nominal,2022-03-30T18:00:20.413,2022-03-30T18:00:20.413
nasa_fire.169449934,2c9db422-6c06-29d0-03e0-4a627e18a3d0,POINT (19.6981 29.22791),2022-03-30T11:06:00,336.68,306.15,0.35,0.57,1.64,day,nominal,2022-03-30T18:00:20.398,2022-03-30T18:00:20.398
nasa_fire.169449933,46bf9444-92be-cc53-3449-eb4814544353,POINT (19.06015 29.07306),2022-03-30T11:06:00,355.6,308.51,0.38,0.59,10.77,day,nominal,2022-03-30T18:00:20.39,2022-03-30T18:00:20.39
nasa_fire.169449932,f8e4f0e5-6875-b561-8146-6ae807b2d013,POINT (19.06402 29.07398),2022-03-30T11:06:00,356.22,306.52,0.38,0.59,12.51,day,nominal,2022-03-30T18:00:20.381,2022-03-30T18:00:20.381
nasa_fire.169449930,4165a6af-2bd3-e3f6-4f3f-54c1605ae455,POINT (17.33034 28.58051),2022-03-30T11:06:00,335.99,306.05,0.49,0.65,2.41,day,low,2022-03-30T18:00:20.366,2022-03-30T18:00:20.366
nasa_fire.169449928,5c6bd0ec-c8d4-bea5-fe94-37c746923191,POINT (19.77052 28.90957),2022-03-30T11:06:00,356.84,309.87,0.35,0.57,13.62,day,low,2022-03-30T18:00:20.351,2022-03-30T18:00:20.351
nasa_fire.169449927,24ca0b86-c4fd-d593-82b3-f79d8d2d94a5,POINT (19.76729 28.90881),2022-03-30T11:06:00,352.64,305.95,0.35,0.57,13.62,day,nominal,2022-03-30T18:00:20.343,2022-03-30T18:00:20.343
nasa_fire.169449926,ba6fe0f3-0f1e-e5ae-fbf4-f66060acbad5,POINT (19.77738 28.91121),2022-03-30T11:06:00,354.4,307.06,0.35,0.57,44.87,day,nominal,2022-03-30T18:00:20.335,2022-03-30T18:00:20.335
