FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.95848400,d6d19498-798d-c4fa-54b2-497a41709055,POINT (-105.98527 39.89233),2020-09-29T20:30:00,341.7,295.4,0.49,0.49,55,day,,2020-09-30T01:09:40.84,2020-09-30T01:09:40.84
nasa_fire.95848401,f3f31c71-0dc5-ff5b-cebe-e8c97429f0cd,POINT (-105.99059 39.8919),2020-09-29T20:30:00,344.4,314,0.49,0.49,55,day,,2020-09-30T01:09:40.851,2020-09-30T01:09:40.851
nasa_fire.95848384,4dfb6c7d-63e0-3a20-7e8d-9dc436ee85fe,POINT (-105.92282 39.7825),2020-09-29T20:30:00,367,305.2,0.49,0.49,21.5,day,,2020-09-30T01:09:40.71,2020-09-30T01:09:40.71
nasa_fire.95848385,2aaab69d-90d7-aca7-1444-4efdf0a8159c,POINT (-105.91781 39.78291),2020-09-29T20:30:00,351.6,299.1,0.49,0.49,21.5,day,,2020-09-30T01:09:40.719,2020-09-30T01:09:40.719
nasa_fire.95848386,0cb61432-dc2f-5684-20a2-3d376f6a9902,POINT (-105.92782 39.7821),2020-09-29T20:30:00,331.8,295.2,0.49,0.49,10.6,day,,2020-09-30T01:09:40.727,2020-09-30T01:09:40.727
nasa_fire.95848387,d28669ed-9e46-58e3-ad9a-dbc158b04b00,POINT (-105.93888 39.78121),2020-09-29T20:30:00,339.7,295.4,0.49,0.49,3.4,day,,2020-09-30T01:09:40.735,2020-09-30T01:09:40.735
nasa_fire.95848389,695c4416-0403-9ce7-ec9b-e9a573eade77,POINT (-105.91376 39.78777),2020-09-29T20:30:00,340.2,290.8,0.49,0.49,10.2,day,,2020-09-30T01:09:40.751,2020-09-30T01:09:40.751
nasa_fire.95848390,c19525ef-40fd-9da7-b7ac-64a3c508ad99,POINT (-105.91998 39.78727),2020-09-29T20:30:00,343.8,300.2,0.49,0.49,9.3,day,,2020-09-30T01:09:40.759,2020-09-30T01:09:40.759
nasa_fire.95848391,bd0546a5-c8e4-e633-a816-f40838915ee4,POINT (-105.92503 39.78686),2020-09-29T20:30:00,330.4,302.4,0.49,0.49,9.3,day,,2020-09-30T01:09:40.767,2020-09-30T01:09:40.767
nasa_fire.95848392,b056327e-0be2-a110-0c12-77112cfbb827,POINT (-105.92988 39.78647),2020-09-29T20:30:00,356.7,306.5,0.49,0.49,21.2,day,,2020-09-30T01:09:40.775,2020-09-30T01:09:40.775
nasa_fire.95848393,e1180506-7f01-f191-e78e-e65672edd7c6,POINT (-105.94058 39.78559),2020-09-29T20:30:00,349.3,305.7,0.49,0.49,13.6,day,,2020-09-30T01:09:40.783,2020-09-30T01:09:40.783
nasa_fire.95848396,190e1e3d-febb-10aa-7cca-7b00c20860b1,POINT (-106.01958 39.80173),2020-09-29T20:30:00,333.9,299,0.49,0.48,4.8,day,,2020-09-30T01:09:40.807,2020-09-30T01:09:40.807
nasa_fire.95848397,ea9218b4-7cdc-ba70-6617-a6869cac7b90,POINT (-106.02088 39.80363),2020-09-29T20:30:00,333.7,297.7,0.49,0.48,5.6,day,,2020-09-30T01:09:40.815,2020-09-30T01:09:40.815
nasa_fire.95848398,34ad510d-bab6-b67e-0621-8589972485f5,POINT (-106.01143 39.88116),2020-09-29T20:30:00,333.8,305.9,0.49,0.48,4.2,day,,2020-09-30T01:09:40.823,2020-09-30T01:09:40.823
nasa_fire.95848399,663c26ad-7d81-d56b-b865-fd2c9a5afd07,POINT (-106.01207 39.88563),2020-09-29T20:30:00,344.2,295.3,0.49,0.48,13.6,day,,2020-09-30T01:09:40.831,2020-09-30T01:09:40.832
nasa_fire.95848429,034f7720-5156-5131-10d0-2d3fcc7d2e30,POINT (-106.77735 40.65762),2020-09-29T20:30:00,337.2,293.1,0.45,0.47,5.2,day,,2020-09-30T01:09:41.088,2020-09-30T01:09:41.088
nasa_fire.95848432,92c55110-5b64-ecb1-b532-a577dcdbea8f,POINT (-106.77804 40.66194),2020-09-29T20:30:00,350.7,299.2,0.45,0.47,23.4,day,,2020-09-30T01:09:41.112,2020-09-30T01:09:41.112
nasa_fire.95848433,252f1082-027d-ba09-ace6-0f830ff3142d,POINT (-106.78286 40.66153),2020-09-29T20:30:00,348.9,295,0.45,0.47,10,day,,2020-09-30T01:09:41.128,2020-09-30T01:09:41.128
nasa_fire.95848434,f6d25e0b-9c78-54b0-b43e-fb5b236f3e0e,POINT (-106.78778 40.66112),2020-09-29T20:30:00,338.6,299.3,0.45,0.47,10,day,,2020-09-30T01:09:41.136,2020-09-30T01:09:41.136
nasa_fire.95848420,b91431b1-90fa-3fa7-3d1c-27cfda905e6f,POINT (-106.79554 40.64733),2020-09-29T20:30:00,333.9,297.2,0.45,0.47,5.7,day,,2020-09-30T01:09:41.012,2020-09-30T01:09:41.012
nasa_fire.95848426,4e35519a-f172-c1bf-db26-aa1ac27b8ab6,POINT (-106.79627 40.65164),2020-09-29T20:30:00,367,333.8,0.45,0.47,67.3,day,,2020-09-30T01:09:41.063,2020-09-30T01:09:41.063
nasa_fire.95848430,14fcadd5-9060-c436-85ad-8b05f0f8983e,POINT (-106.79203 40.65638),2020-09-29T20:30:00,338.4,298.6,0.45,0.47,67.3,day,,2020-09-30T01:09:41.096,2020-09-30T01:09:41.096
nasa_fire.95848431,590e3eb0-1be5-6894-a2a9-f1a79d852b99,POINT (-106.79705 40.65595),2020-09-29T20:30:00,332.2,298.6,0.45,0.47,67.3,day,,2020-09-30T01:09:41.104,2020-09-30T01:09:41.104
nasa_fire.95848435,082071ff-a0c6-1b26-ee3a-8cdcf6bcdd8c,POINT (-106.79282 40.66069),2020-09-29T20:30:00,353.8,304.2,0.45,0.47,13.9,day,,2020-09-30T01:09:41.144,2020-09-30T01:09:41.144
nasa_fire.95848409,0a36731f-813d-c9e7-db54-7f208bdd2de0,POINT (-105.74707 40.69419),2020-09-29T20:30:00,342.7,293.1,0.51,0.5,2.7,day,,2020-09-30T01:09:40.92,2020-09-30T01:09:40.92
nasa_fire.95848417,fcfa20b0-9b61-4c14-1a97-b1db73757944,POINT (-105.69827 40.73021),2020-09-29T20:30:00,338.3,295.6,0.52,0.5,3.4,day,,2020-09-30T01:09:40.987,2020-09-30T01:09:40.987
nasa_fire.95848408,eee83398-2e4d-8135-d11f-38ea58c4a9a9,POINT (-106.77001 40.61006),2020-09-29T20:30:00,336.9,296.4,0.45,0.47,4.9,day,,2020-09-30T01:09:40.912,2020-09-30T01:09:40.912
nasa_fire.95848410,acbb9da3-1e2a-84d0-0b0b-898466d3e377,POINT (-106.79592 40.61229),2020-09-29T20:30:00,340.7,294.2,0.45,0.47,7.5,day,,2020-09-30T01:09:40.928,2020-09-30T01:09:40.928
nasa_fire.95848418,8e899fe2-4be6-23cb-6ff5-ac64ec548be2,POINT (-105.59422 40.74261),2020-09-29T20:30:00,340.5,299.6,0.52,0.5,8.3,day,,2020-09-30T01:09:40.995,2020-09-30T01:09:40.995
nasa_fire.95848419,1c3dbac6-b605-a623-5b09-946e9b3261c8,POINT (-105.6011 40.7421),2020-09-29T20:30:00,338.5,301.5,0.52,0.5,15.8,day,,2020-09-30T01:09:41.004,2020-09-30T01:09:41.004
nasa_fire.95848422,01ded07d-8f70-fb07-a731-d4ed77fe10fa,POINT (-105.59505 40.74721),2020-09-29T20:30:00,367,302.8,0.52,0.5,10.4,day,,2020-09-30T01:09:41.029,2020-09-30T01:09:41.03
nasa_fire.95848423,7f8d6c7f-fb61-a2c4-a086-eec567dd11b8,POINT (-105.60181 40.74671),2020-09-29T20:30:00,346.9,300.8,0.52,0.5,14.4,day,,2020-09-30T01:09:41.037,2020-09-30T01:09:41.037
nasa_fire.95848427,86dc90d6-97ae-9442-f509-7c075a99eaa8,POINT (-105.59582 40.75182),2020-09-29T20:30:00,333,301.4,0.52,0.5,10.4,day,,2020-09-30T01:09:41.071,2020-09-30T01:09:41.072
nasa_fire.95848436,1903d920-3b1f-a988-1c8c-113c0fc94037,POINT (-105.59669 40.76575),2020-09-29T20:30:00,335.2,297.8,0.52,0.5,2.7,day,,2020-09-30T01:09:41.153,2020-09-30T01:09:41.153
nasa_fire.95848437,4f200a50-95bd-7ded-6d87-95afb17c9184,POINT (-105.65009 40.77102),2020-09-29T20:30:00,339.1,295.7,0.52,0.5,8.6,day,,2020-09-30T01:09:41.161,2020-09-30T01:09:41.161
nasa_fire.95848411,2b38babf-fb12-30fc-584d-cf463178a0dc,POINT (-106.80066 40.6119),2020-09-29T20:30:00,331.9,296.3,0.45,0.47,7.5,day,,2020-09-30T01:09:40.936,2020-09-30T01:09:40.936
nasa_fire.95848412,09bc722d-bd46-790d-8716-9f531b93300a,POINT (-106.80651 40.61579),2020-09-29T20:30:00,335.2,294.3,0.45,0.47,5.5,day,,2020-09-30T01:09:40.944,2020-09-30T01:09:40.945
nasa_fire.95848421,8f995756-bc56-9510-f3d9-cf62508319bd,POINT (-106.80058 40.6469),2020-09-29T20:30:00,339.7,294.9,0.45,0.47,5.1,day,,2020-09-30T01:09:41.02,2020-09-30T01:09:41.02
nasa_fire.95848407,a58d8bfe-8818-e1eb-3d3a-947c3f387063,POINT (-106.74812 40.61186),2020-09-29T20:30:00,341.4,294.6,0.46,0.47,8.5,day,,2020-09-30T01:09:40.904,2020-09-30T01:09:40.904
nasa_fire.95848413,1f5770fd-8893-6e45-8947-80c6b22a447b,POINT (-105.73312 40.70446),2020-09-29T20:30:00,352.8,304.3,0.51,0.5,19.6,day,,2020-09-30T01:09:40.953,2020-09-30T01:09:40.953
nasa_fire.95848414,a6bf34c9-9407-5384-6df0-ed5a01075d8a,POINT (-105.73241 40.70914),2020-09-29T20:30:00,367,344.6,0.51,0.5,158.3,day,,2020-09-30T01:09:40.961,2020-09-30T01:09:40.961
nasa_fire.95848415,fc52eb9f-f1ca-0655-712b-870abe225da3,POINT (-105.73898 40.70866),2020-09-29T20:30:00,291.7,306,0.51,0.5,158.3,day,,2020-09-30T01:09:40.97,2020-09-30T01:09:40.97
nasa_fire.95848424,de9502d3-ac2f-824b-73ca-aae2747c5da8,POINT (-105.61463 40.74575),2020-09-29T20:30:00,341.3,296.4,0.52,0.5,7.7,day,,2020-09-30T01:09:41.046,2020-09-30T01:09:41.046
nasa_fire.95848425,ee78d6c9-3f5c-9a4c-20c9-b71ccfee1a4b,POINT (-105.62093 40.74529),2020-09-29T20:30:00,351.3,300.3,0.52,0.5,7.7,day,,2020-09-30T01:09:41.054,2020-09-30T01:09:41.054
nasa_fire.95848428,85ebcbed-5ac2-36da-5531-ba419413492e,POINT (-105.62135 40.74991),2020-09-29T20:30:00,337.5,301.7,0.52,0.5,7.7,day,,2020-09-30T01:09:41.079,2020-09-30T01:09:41.079
nasa_fire.95848416,70b4bfd9-8675-2a05-2eac-10f8a2abd4e2,POINT (-105.61365 40.73651),2020-09-29T20:30:00,342.1,304.2,0.52,0.5,18.4,day,,2020-09-30T01:09:40.979,2020-09-30T01:09:40.979
nasa_fire.95848403,730b4d10-ea77-da3d-cc1d-2f4cbcd1ee85,POINT (-105.75612 40.68023),2020-09-29T20:30:00,335.5,302,0.51,0.5,11.9,day,,2020-09-30T01:09:40.868,2020-09-30T01:09:40.868
nasa_fire.95848405,e0720e31-6a62-8257-0d23-d8b0bc165143,POINT (-105.75655 40.67962),2020-09-29T20:30:00,340.5,303.7,0.51,0.5,16.7,day,,2020-09-30T01:09:40.886,2020-09-30T01:09:40.886
nasa_fire.95848404,6f2cd2aa-5be9-78ca-39de-ea92c86ca9b5,POINT (-105.76096 40.67985),2020-09-29T20:30:00,356.1,304.8,0.51,0.5,22,day,,2020-09-30T01:09:40.877,2020-09-30T01:09:40.877
nasa_fire.95848406,2b486718-8303-faf6-6251-4eef7bcced65,POINT (-105.76146 40.67926),2020-09-29T20:30:00,356.5,304.6,0.51,0.5,16.7,day,,2020-09-30T01:09:40.894,2020-09-30T01:09:40.894
nasa_fire.95848402,c4b5bbf1-84c0-0f79-d445-2dfa51c8b938,POINT (-105.76572 40.5273),2020-09-29T20:30:00,334.4,293.7,0.51,0.49,5.2,day,,2020-09-30T01:09:40.859,2020-09-30T01:09:40.86
nasa_fire.95848107,f64bb835-b796-a006-15b4-9a633dacd809,POINT (-105.67729 40.76428),2020-09-29T20:30:00,338.1,299.2,0.52,0.5,8.8,day,,2020-09-30T01:09:38.382,2020-09-30T01:09:38.382
nasa_fire.95848438,fcfb208d-1bed-2e2d-eb96-901e3eb13141,POINT (-105.67793 40.76888),2020-09-29T20:30:00,354.3,300.8,0.52,0.5,43.3,day,,2020-09-30T01:09:41.17,2020-09-30T01:09:41.17
nasa_fire.95847661,9c7d8d76-03dc-2c45-f56d-521f420b2647,POINT (-105.91965 39.78601),2020-09-29T18:48:00,334.3,291.1,0.63,0.72,6.5,day,,2020-09-29T23:09:44.274,2020-09-29T23:09:44.274
nasa_fire.95847663,dd42150e-5a33-d701-897e-835c81329ff7,POINT (-105.60149 40.7452),2020-09-29T18:48:00,367,298.1,0.57,0.69,18.9,day,,2020-09-29T23:09:44.288,2020-09-29T23:09:44.288
nasa_fire.95847666,23803fbb-47ef-5aaf-8ffb-313274240cbf,POINT (-105.59576 40.74697),2020-09-29T18:48:00,354.9,298.5,0.57,0.69,23.2,day,,2020-09-29T23:09:44.307,2020-09-29T23:09:44.307
nasa_fire.95847671,0a27f5fe-1550-2b7f-4bc9-e56da0cc2029,POINT (-105.59869 40.74192),2020-09-29T18:48:00,367,301.7,0.57,0.69,24.6,day,,2020-09-29T23:09:44.339,2020-09-29T23:09:44.34
nasa_fire.95847664,196f2beb-d44c-9f97-e423-a993bd45f25c,POINT (-105.72898 40.70568),2020-09-29T18:48:00,367,303.3,0.58,0.7,27.6,day,,2020-09-29T23:09:44.294,2020-09-29T23:09:44.294
nasa_fire.95847673,08219d7c-7975-43fe-bf81-3df389e20ee2,POINT (-105.72891 40.70774),2020-09-29T18:48:00,367,300.5,0.58,0.69,30.7,day,,2020-09-29T23:09:44.353,2020-09-29T23:09:44.353
nasa_fire.95847665,56a42ad8-0b65-ca44-5a88-cd5c43abe443,POINT (-105.73362 40.70424),2020-09-29T18:48:00,367,294.8,0.58,0.7,14.1,day,,2020-09-29T23:09:44.301,2020-09-29T23:09:44.301
nasa_fire.95847668,d08cdb67-2295-f6d0-6ca2-b893a65dcb1e,POINT (-105.73369 40.71124),2020-09-29T18:48:00,334.9,293.8,0.58,0.7,27.6,day,,2020-09-29T23:09:44.32,2020-09-29T23:09:44.32
nasa_fire.95847669,a5053455-b014-1430-2ec2-d0cfade17862,POINT (-105.73923 40.70952),2020-09-29T18:48:00,347.6,292,0.58,0.7,14.1,day,,2020-09-29T23:09:44.326,2020-09-29T23:09:44.326
nasa_fire.95847674,3b169854-7dc7-fe26-47d9-466cd3b2e62d,POINT (-105.73386 40.70618),2020-09-29T18:48:00,367,300.1,0.58,0.7,30.7,day,,2020-09-29T23:09:44.359,2020-09-29T23:09:44.359
nasa_fire.95847667,1858b1fa-fb0f-1505-66d4-5d7a657bb1cd,POINT (-105.62328 40.74543),2020-09-29T18:48:00,332.1,296.1,0.57,0.69,6.3,day,,2020-09-29T23:09:44.313,2020-09-29T23:09:44.314
nasa_fire.95847675,97ab7428-e0f7-ad92-16d2-c26d6f9b39fe,POINT (-105.61967 40.74228),2020-09-29T18:48:00,346.1,294.3,0.57,0.69,6.2,day,,2020-09-29T23:09:44.366,2020-09-29T23:09:44.366
nasa_fire.95847662,605b51dc-e133-ff9e-ef8b-0c1e5d12e565,POINT (-105.61062 40.7354),2020-09-29T18:48:00,351.2,298.3,0.57,0.69,9,day,,2020-09-29T23:09:44.281,2020-09-29T23:09:44.281
nasa_fire.95847672,dc874801-5d83-7a97-7d4d-547c7bc05a25,POINT (-105.61028 40.73826),2020-09-29T18:48:00,334.2,294.8,0.57,0.69,12.7,day,,2020-09-29T23:09:44.346,2020-09-29T23:09:44.346
nasa_fire.95796673,802dbb3e-8ede-c215-708c-4de4d047b436,POINT (-106.01483 39.88169),2020-09-29T09:06:00,303.1,269.3,0.43,0.38,1.6,night,,2020-09-29T13:07:24.47,2020-09-29T13:07:24.47
nasa_fire.95796686,b28ebde2-34f2-77ca-4cee-0736cd8ce8a8,POINT (-105.9302 39.78624),2020-09-29T09:06:00,297.3,270.6,0.43,0.38,1.5,night,,2020-09-29T13:07:24.565,2020-09-29T13:07:24.565
nasa_fire.95796669,217eb395-52bc-1383-ccaf-ad2d863c8cd5,POINT (-106.01193 39.88575),2020-09-29T09:06:00,298.5,270.5,0.43,0.38,0.7,night,,2020-09-29T13:07:24.442,2020-09-29T13:07:24.442
nasa_fire.95796671,5332b457-d617-5314-bc4f-e3bd42099997,POINT (-106.01379 39.88512),2020-09-29T09:06:00,304.9,270.9,0.43,0.38,1.2,night,,2020-09-29T13:07:24.456,2020-09-29T13:07:24.456
nasa_fire.95796672,e5046854-ab70-18e4-a691-cab768ff89d5,POINT (-106.00899 39.88424),2020-09-29T09:06:00,302.3,271,0.43,0.38,1.2,night,,2020-09-29T13:07:24.463,2020-09-29T13:07:24.463
nasa_fire.95796667,d60ddd7e-4991-7c24-7724-f8fc38332e53,POINT (-105.99034 39.88897),2020-09-29T09:06:00,324,272.5,0.43,0.38,2,night,,2020-09-29T13:07:24.427,2020-09-29T13:07:24.427
nasa_fire.95796665,2fe7385f-338a-1153-3fa2-1ce1b4200094,POINT (-105.98938 39.89241),2020-09-29T09:06:00,297.5,271.6,0.43,0.38,2,night,,2020-09-29T13:07:24.412,2020-09-29T13:07:24.412
nasa_fire.95796666,44ab4c33-1156-156f-da21-009de23b3fe5,POINT (-105.98457 39.89151),2020-09-29T09:06:00,302.9,271.9,0.43,0.38,1.4,night,,2020-09-29T13:07:24.419,2020-09-29T13:07:24.419
nasa_fire.95796646,6792069b-df7a-efc7-df8a-dc8ee1b530da,POINT (-106.77815 40.66146),2020-09-29T09:06:00,304.7,269.2,0.4,0.37,1.5,night,,2020-09-29T13:07:24.272,2020-09-29T13:07:24.272
nasa_fire.95796953,575d0128-02c9-98b3-0db7-5d8197c74a99,POINT (-104.60788 38.24319),2020-09-29T09:06:00,299.2,277.6,0.51,0.41,0.9,night,,2020-09-29T13:07:26.544,2020-09-29T13:07:26.544
nasa_fire.95796964,9f3289fc-6409-7700-1aa2-e7e985e5f0f1,POINT (-104.60911 38.2395),2020-09-29T09:06:00,303.4,276.6,0.51,0.41,1.1,night,,2020-09-29T13:07:26.628,2020-09-29T13:07:26.628
nasa_fire.95796965,7e40687f-2fb7-80c6-1b92-d58d1e14a33d,POINT (-104.60339 38.23834),2020-09-29T09:06:00,298.7,279.1,0.51,0.41,1.1,night,,2020-09-29T13:07:26.635,2020-09-29T13:07:26.636
nasa_fire.95796647,1059f0f7-ede4-f68c-6460-34eaf14c962c,POINT (-106.77357 40.66066),2020-09-29T09:06:00,304.6,268.8,0.4,0.37,1.5,night,,2020-09-29T13:07:24.279,2020-09-29T13:07:24.28
nasa_fire.95796648,bf088c28-61cf-62eb-6daf-6e616f9b6482,POINT (-106.78828 40.65973),2020-09-29T09:06:00,301.9,270.9,0.4,0.37,1.7,night,,2020-09-29T13:07:24.287,2020-09-29T13:07:24.287
nasa_fire.95796649,206755c8-25df-9ca9-a2b3-ad0e0a1ab3b5,POINT (-106.76527 40.65569),2020-09-29T09:06:00,295.7,269.5,0.4,0.37,0.9,night,,2020-09-29T13:07:24.294,2020-09-29T13:07:24.294
nasa_fire.95796650,714e0b54-6ec0-ab66-f7f3-3f74b0a7aed3,POINT (-106.79482 40.65385),2020-09-29T09:06:00,301.4,271.3,0.4,0.37,1.2,night,,2020-09-29T13:07:24.302,2020-09-29T13:07:24.302
nasa_fire.95796651,03b1fe7e-4b57-0560-9c36-54ff0110778f,POINT (-106.79577 40.65051),2020-09-29T09:06:00,302,272.1,0.4,0.37,1,night,,2020-09-29T13:07:24.309,2020-09-29T13:07:24.309
nasa_fire.95796652,2af25beb-306a-0c15-9ef3-a43b9c9c7238,POINT (-106.79674 40.64717),2020-09-29T09:06:00,300.4,270.4,0.4,0.37,1,night,,2020-09-29T13:07:24.316,2020-09-29T13:07:24.316
nasa_fire.95796653,5b00428d-24bc-8ef2-6d62-b1551b3a32cc,POINT (-106.79739 40.61218),2020-09-29T09:06:00,306,275,0.4,0.37,1.7,night,,2020-09-29T13:07:24.324,2020-09-29T13:07:24.324
nasa_fire.95796654,06c1f337-1132-57df-7bb9-b9ccb30809bb,POINT (-106.79282 40.61138),2020-09-29T09:06:00,300.3,275.3,0.4,0.37,0.8,night,,2020-09-29T13:07:24.331,2020-09-29T13:07:24.331
nasa_fire.95796655,29658bde-0079-c1a8-a57c-ad518c538fca,POINT (-106.78819 40.61056),2020-09-29T09:06:00,299.2,273.5,0.4,0.37,0.8,night,,2020-09-29T13:07:24.339,2020-09-29T13:07:24.339
nasa_fire.95796656,56c6a9f5-dde0-d940-f435-a3378351ec18,POINT (-106.79346 40.60797),2020-09-29T09:06:00,296.2,274.9,0.4,0.37,1.3,night,,2020-09-29T13:07:24.346,2020-09-29T13:07:24.346
nasa_fire.95796639,c55c976c-5051-b492-ec17-fc5d7794a7b0,POINT (-105.71284 40.70866),2020-09-29T09:06:00,300.2,275.2,0.43,0.38,1.4,night,,2020-09-29T13:07:24.218,2020-09-29T13:07:24.218
nasa_fire.95796644,a02cc2da-7b9d-6c2b-f537-c3bd2eaffc39,POINT (-105.74046 40.69835),2020-09-29T09:06:00,305.6,274.9,0.43,0.38,1.5,night,,2020-09-29T13:07:24.257,2020-09-29T13:07:24.257
nasa_fire.95796640,480b0fdf-6c3e-9351-8bc1-d4281d17ae6a,POINT (-105.71033 40.70731),2020-09-29T09:06:00,299.3,274.9,0.43,0.38,1.4,night,,2020-09-29T13:07:24.226,2020-09-29T13:07:24.227
nasa_fire.95796643,07f69801-ff4b-ea13-c404-7590900c19ec,POINT (-105.72742 40.70321),2020-09-29T09:06:00,317.1,275,0.43,0.38,1.3,night,,2020-09-29T13:07:24.249,2020-09-29T13:07:24.249
nasa_fire.95796641,d8eea3b5-aa9e-5a83-f8a2-7b990b3aafc3,POINT (-105.73625 40.70845),2020-09-29T09:06:00,304,274.3,0.43,0.38,1.6,night,,2020-09-29T13:07:24.234,2020-09-29T13:07:24.234
nasa_fire.95796642,8a4cb4f2-be53-c553-e1ac-6e765df176a8,POINT (-105.73119 40.70752),2020-09-29T09:06:00,295.2,275.1,0.43,0.38,1.6,night,,2020-09-29T13:07:24.241,2020-09-29T13:07:24.241
nasa_fire.95796645,a0d2c0c1-31e9-ac2a-f5e4-0d858af2712d,POINT (-105.76142 40.68051),2020-09-29T09:06:00,331.3,275.5,0.43,0.38,4.1,night,,2020-09-29T13:07:24.264,2020-09-29T13:07:24.264
nasa_fire.95796638,7f2f4678-f1d7-18c3-e67b-e9e9408fb821,POINT (-105.67486 40.76683),2020-09-29T09:06:00,297,273.3,0.43,0.38,0.8,night,,2020-09-29T13:07:24.21,2020-09-29T13:07:24.21
nasa_fire.95796753,1063f0dd-9ba2-277c-030d-211530f14939,POINT (-107.85864 39.53551),2020-09-29T09:06:00,329,280.4,0.39,0.36,8.9,night,,2020-09-29T13:07:25.068,2020-09-29T13:07:25.068
nasa_fire.95796772,243116b3-fc65-e29c-1e47-59e45d3d8f6f,POINT (-108.1144 39.48976),2020-09-29T09:06:00,298.2,277.2,0.39,0.36,0.5,night,,2020-09-29T13:07:25.209,2020-09-29T13:07:25.209
nasa_fire.95777349,74dd41a8-efc6-bcee-f37f-397f1a3480b2,POINT (-105.99176 39.89138),2020-09-28T20:48:00,367,288.2,0.44,0.62,7.7,day,,2020-09-29T01:09:28.471,2020-09-29T01:09:28.471
nasa_fire.95777346,c6268a92-4b54-ceb9-356c-a6aae73b31a3,POINT (-105.93604 39.78363),2020-09-28T20:48:00,333.2,290.5,0.44,0.62,12.4,day,,2020-09-29T01:09:28.449,2020-09-29T01:09:28.449
nasa_fire.95777345,f705a25a-5468-1eba-b303-6231824a0a0c,POINT (-105.92254 39.78418),2020-09-28T20:48:00,325.1,290.4,0.44,0.62,8.6,day,,2020-09-29T01:09:28.441,2020-09-29T01:09:28.442
nasa_fire.95777347,440f6a23-ee9e-750a-790a-4878cadcba22,POINT (-106.01105 39.88478),2020-09-28T20:48:00,336.9,283.9,0.44,0.62,4.6,day,,2020-09-29T01:09:28.456,2020-09-29T01:09:28.456
nasa_fire.95777344,81c078ad-840b-0a69-aff1-71a166f18c7c,POINT (-105.91811 39.78436),2020-09-28T20:48:00,326.8,287.3,0.44,0.63,6.5,day,,2020-09-29T01:09:28.434,2020-09-29T01:09:28.434
nasa_fire.95777348,897887cf-8ff4-2f81-ae4f-2c29f3c98aa4,POINT (-105.98731 39.89156),2020-09-28T20:48:00,334.9,285.2,0.44,0.62,7.7,day,,2020-09-29T01:09:28.463,2020-09-29T01:09:28.463
nasa_fire.95777343,bc057518-05a8-0737-e2ef-b85fc90d8f64,POINT (-105.92677 39.784),2020-09-28T20:48:00,367,292.2,0.44,0.62,8.6,day,,2020-09-29T01:09:28.426,2020-09-29T01:09:28.426
nasa_fire.95777643,b3e7b4ee-327b-1915-8a76-936675437c12,POINT (-106.77406 40.65983),2020-09-28T20:48:00,340.5,292.3,0.4,0.6,8.6,day,,2020-09-29T01:09:30.646,2020-09-29T01:09:30.646
nasa_fire.95777644,0b9e7d00-8e0a-cf65-2d4b-a11591678e0d,POINT (-106.77808 40.65966),2020-09-28T20:48:00,344,292,0.4,0.6,5.9,day,,2020-09-29T01:09:30.653,2020-09-29T01:09:30.653
nasa_fire.95777645,09024513-790c-ed69-7380-99de22aa946c,POINT (-106.78212 40.65948),2020-09-28T20:48:00,341.9,290.6,0.4,0.6,5.9,day,,2020-09-29T01:09:30.66,2020-09-29T01:09:30.661
nasa_fire.95777646,303d0dd8-8004-fa70-a30c-e7d11b02c5f4,POINT (-106.7862 40.65931),2020-09-28T20:48:00,328.4,291.6,0.4,0.6,13.7,day,,2020-09-29T01:09:30.667,2020-09-29T01:09:30.668
nasa_fire.95777640,41e41e25-4996-9d60-067f-a01011f4fbf1,POINT (-106.79045 40.65912),2020-09-28T20:48:00,367,298.5,0.4,0.6,13.7,day,,2020-09-29T01:09:30.624,2020-09-29T01:09:30.624
nasa_fire.95777638,693aa192-d052-ca08-9250-74434f5b6265,POINT (-106.79329 40.60854),2020-09-28T20:48:00,330.7,290.1,0.4,0.6,5.1,day,,2020-09-29T01:09:30.608,2020-09-29T01:09:30.608
nasa_fire.95777636,33e35c90-1dfd-4b6c-2e63-a98058cc7af2,POINT (-106.79514 40.61065),2020-09-28T20:48:00,340.6,287.3,0.4,0.6,7.3,day,,2020-09-29T01:09:30.593,2020-09-29T01:09:30.593
nasa_fire.95777642,8d2ab1fc-e3e6-93bd-049e-3cf99325961c,POINT (-105.60603 40.70462),2020-09-28T20:48:00,355.8,298.6,0.47,0.64,17,day,,2020-09-29T01:09:30.638,2020-09-29T01:09:30.638
nasa_fire.95777641,160a59d2-9ec3-4fa4-318f-7d4f2f7d8b93,POINT (-105.59872 40.70487),2020-09-28T20:48:00,354.4,292.5,0.47,0.64,17,day,,2020-09-29T01:09:30.631,2020-09-29T01:09:30.631
nasa_fire.95777647,b88846ea-c199-7d38-82c8-4bf476618067,POINT (-105.60126 40.74648),2020-09-28T20:48:00,330,279.7,0.47,0.64,5.2,day,,2020-09-29T01:09:30.675,2020-09-29T01:09:30.675
nasa_fire.95777639,f43a691b-8583-52f2-0989-f487e3d19ac2,POINT (-106.81715 40.62996),2020-09-28T20:48:00,332.7,284.8,0.4,0.6,2.8,day,,2020-09-29T01:09:30.616,2020-09-29T01:09:30.616
